record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,is_legitimate_counterexample,amount_percentile_flag,balance_usage_ratio
L01_003898,327,TRANSFER,3869169.16,C1404934546,6411178.29,2542009.13,C1961442702,9168504.28,13037673.44,0,0,L01_03898,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6035
L01_003899,21,TRANSFER,1594578.9,C1723531131,4359533.89,2764954.99,C1206488427,2260079.93,3854658.83,0,0,L01_03899,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3658
L01_003900,14,TRANSFER,1276790.16,C2048275191,2317464.8,1040674.64,C569922327,3269569.35,4546359.51,0,0,L01_03900,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5509
L01_003901,166,TRANSFER,1315308.78,C1418256344,2750475.69,1435166.91,C1180703810,1507910.9,2823219.68,0,0,L01_03901,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4782
L01_003902,251,TRANSFER,1647063.88,C2050686819,3252792.47,1605728.59,C1153888453,104101.08,1751164.96,0,0,L01_03902,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5064
L01_003903,372,TRANSFER,1716211.82,C1921807534,3604444.54,1888232.72,C1469084143,9221397.86,10937609.68,0,0,L01_03903,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4761
L01_003904,16,TRANSFER,1144522.1,C696798332,1975151.29,830629.19,C148849269,1542931.86,2687453.96,0,0,L01_03904,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5795
L01_003905,371,TRANSFER,1022013.53,C565518673,2305003.44,1282989.91,C1087482237,2923927.09,3945940.62,0,0,L01_03905,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4434
L01_003906,325,TRANSFER,914138.31,C1981082556,2470425.77,1556287.46,C1256025029,2485575.69,3399714.0,0,0,L01_03906,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.37
L01_003907,11,TRANSFER,3079185.04,C1944196283,6658124.94,3578939.9,C16729522,41209.87,3120394.91,0,0,L01_03907,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4625
L01_003908,33,TRANSFER,915431.62,C1351280606,2046832.2,1131400.58,C1185582492,1341376.83,2256808.45,0,0,L01_03908,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4472
L01_003909,162,TRANSFER,946189.21,C828831932,2623925.91,1677736.7,C1947983423,5784194.55,6730383.76,0,0,L01_03909,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3606
L01_003910,180,TRANSFER,3023577.95,C1333636712,7737599.55,4714021.6,C196452755,9574976.79,12598554.74,0,0,L01_03910,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3908
L01_003911,19,TRANSFER,904009.22,C494503909,2021076.79,1117067.57,C1866767810,2844069.1,3748078.32,0,0,L01_03911,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4473
L01_003912,326,TRANSFER,1084993.51,C151636218,2046887.42,961893.91,C1682192799,689465.23,1774458.74,0,0,L01_03912,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5301
L01_003913,160,TRANSFER,1590621.58,C1271088021,4497307.74,2906686.16,C1999357730,1675367.12,3265988.7,0,0,L01_03913,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3537
L01_003914,327,TRANSFER,3199624.08,C1465142263,7568808.68,4369184.6,C1231216271,6996646.83,10196270.91,0,0,L01_03914,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4227
L01_003915,153,TRANSFER,1061773.15,C1178258733,1944872.62,883099.47,C1085835536,31478.58,1093251.73,0,0,L01_03915,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5459
L01_003916,227,TRANSFER,1320624.27,C1271044963,2514045.52,1193421.25,C2135714310,0.0,1320624.27,0,0,L01_03916,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5253
L01_003917,37,TRANSFER,1359164.41,C802326814,3676131.48,2316967.07,C1737282094,1841867.9,3201032.31,0,0,L01_03917,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3697
L01_003918,545,TRANSFER,1249181.07,C2146728962,1956490.31,707309.24,C775709194,28078.82,1277259.89,0,0,L01_03918,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6385
L01_003919,355,TRANSFER,1759926.34,C652861960,5258903.27,3498976.93,C2051512830,10859884.31,12619810.65,0,0,L01_03919,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3347
L01_003920,309,TRANSFER,2342854.46,C49350697,3972374.21,1629519.75,C1550242983,2874682.35,5217536.81,0,0,L01_03920,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5898
L01_003921,349,TRANSFER,3063636.03,C158000044,8253750.37,5190114.34,C1292179523,5015934.85,8079570.88,0,0,L01_03921,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3712
L01_003922,25,TRANSFER,928946.11,C671192225,1943506.66,1014560.55,C672923509,125481.47,1054427.58,0,0,L01_03922,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.478
L01_003923,305,TRANSFER,10283297.98,C1428896043,23017355.49,12734057.51,C1868292922,5278580.54,15561878.52,0,0,L01_03923,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4468
L01_003924,208,TRANSFER,1471560.36,C720383069,4151236.26,2679675.9,C747979499,3422248.54,4893808.9,0,0,L01_03924,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3545
L01_003925,355,TRANSFER,1052101.84,C1199333591,2229789.69,1177687.85,C2056942721,263634.77,1315736.61,0,0,L01_03925,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4718
L01_003926,383,TRANSFER,1408391.32,C901652029,3248089.29,1839697.97,C1946470569,3541783.53,4950174.85,0,0,L01_03926,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4336
L01_003927,379,TRANSFER,1730098.67,C210510845,2723087.93,992989.26,C1685718343,6952664.84,8682763.51,0,0,L01_03927,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6353
L01_003928,185,TRANSFER,1767083.07,C1924606515,2656846.88,889763.81,C162296425,3282864.42,5049947.49,0,0,L01_03928,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6651
L01_003929,687,TRANSFER,1670733.9,C542763311,3119594.02,1448860.12,C130840357,966195.89,2636929.79,0,0,L01_03929,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5356
L01_003930,44,TRANSFER,2703222.69,C351139774,6814485.52,4111262.83,C481013135,5494045.45,8197268.14,0,0,L01_03930,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3967
L01_003931,431,TRANSFER,1184674.16,C888512352,1992500.32,807826.16,C548809528,2308580.63,3493254.79,0,0,L01_03931,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5946
L01_003932,354,TRANSFER,1240300.45,C1757676295,2072099.19,831798.74,C1357852087,1406313.47,2646613.92,0,0,L01_03932,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5986
L01_003933,15,TRANSFER,926214.49,C180885670,1960278.24,1034063.75,C1597673582,14450299.99,15376514.48,0,0,L01_03933,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4725
L01_003934,213,TRANSFER,1143533.11,C1686583037,2826534.32,1683001.21,C1971086325,4703099.14,5846632.25,0,0,L01_03934,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4046
L01_003935,324,TRANSFER,1630696.69,C1651766518,4187805.2,2557108.51,C703969685,99558.22,1730254.91,0,0,L01_03935,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3894
L01_003936,323,TRANSFER,2250115.42,C616210574,3977475.05,1727359.63,C246600684,0.0,2250115.42,0,0,L01_03936,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5657
L01_003937,285,TRANSFER,3549093.5,C472789406,5747338.91,2198245.41,C1560436920,4398595.76,7947689.26,0,0,L01_03937,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6175
L01_003938,305,TRANSFER,9660225.6,C1517390382,28117009.65,18456784.05,C160796152,0.0,9660225.6,0,0,L01_03938,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3436
L01_003939,327,TRANSFER,8976502.49,C1518060731,16974562.38,7998059.89,C1945970316,9686426.16,18662928.65,0,0,L01_03939,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5288
L01_003940,274,TRANSFER,1712355.03,C1662781578,4760380.8,3048025.77,C1828450952,2851552.19,4563907.22,0,0,L01_03940,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3597
L01_003941,400,TRANSFER,1259674.24,C664042686,3521088.26,2261414.02,C1304436582,1478878.17,2738552.41,0,0,L01_03941,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3578
L01_003942,10,TRANSFER,2349758.08,C986337415,6247498.92,3897740.84,C1096524110,13356357.09,15706115.17,0,0,L01_03942,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3761
L01_003943,226,TRANSFER,3477508.23,C1283378174,6096942.73,2619434.5,C1029477986,3335154.52,6812662.75,0,0,L01_03943,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5704
L01_003944,205,TRANSFER,1694885.43,C456078532,4631617.12,2936731.69,C894062336,167249.36,1862134.79,0,0,L01_03944,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3659
L01_003945,251,TRANSFER,1441314.56,C1142665335,3825069.89,2383755.33,C157113649,8609229.42,10050543.98,0,0,L01_03945,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3768
L01_003946,179,TRANSFER,1313307.62,C345086216,3145482.7,1832175.08,C1450998495,4360915.84,5674223.46,0,0,L01_03946,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4175
L01_003947,187,TRANSFER,1443716.32,C252756448,2895810.6,1452094.28,C433859199,1780318.27,3224034.59,0,0,L01_03947,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4986
L01_003948,394,TRANSFER,1850388.94,C1315353304,3504197.94,1653809.0,C1080676021,27860433.19,29710822.13,0,0,L01_03948,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.528
L01_003949,8,TRANSFER,1222640.69,C371991454,2057501.1,834860.41,C1105527690,2570532.61,3793173.3,0,0,L01_03949,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5942
L01_003950,371,TRANSFER,2345415.69,C997543558,5311511.87,2966096.18,C1945252691,1656389.32,4001805.01,0,0,L01_03950,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4416
L01_003951,280,TRANSFER,13646881.25,C1819933745,32450800.38,18803919.13,C1861827552,15221450.55,28868331.8,0,0,L01_03951,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4205
L01_003952,15,TRANSFER,1629514.04,C1647658080,3322592.96,1693078.92,C1698593276,5590135.22,7219649.26,0,0,L01_03952,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4904
L01_003953,14,TRANSFER,2457644.79,C1574478107,5438862.79,2981218.0,C496337361,7715451.3,10173096.09,0,0,L01_03953,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4519
L01_003954,399,TRANSFER,1045447.23,C1589884993,2138223.62,1092776.39,C1875812289,0.0,1045447.23,0,0,L01_03954,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4889
L01_003955,347,TRANSFER,4733672.31,C1822080973,11651977.4,6918305.09,C754469009,42590403.98,47324076.29,0,0,L01_03955,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4063
L01_003956,250,TRANSFER,1192333.2,C745600420,3400401.71,2208068.51,C1703762746,83012.0,1275345.2,0,0,L01_03956,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3506
L01_003957,378,TRANSFER,1086076.38,C1666388513,1896159.46,810083.08,C1513926313,420602.14,1506678.52,0,0,L01_03957,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5728
L01_003958,130,TRANSFER,2670150.59,C575087066,5532854.32,2862703.73,C1011807007,48113.51,2718264.1,0,0,L01_03958,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4826
L01_003959,354,TRANSFER,1040836.88,C1317717598,1781187.18,740350.3,C2113107747,1118747.11,2159583.99,0,0,L01_03959,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5844
L01_003960,15,TRANSFER,1541664.1,C506342128,3757676.21,2216012.11,C263593301,2487028.7,4028692.8,0,0,L01_03960,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4103
L01_003961,374,TRANSFER,4845060.7,C648000651,12564723.84,7719663.14,C183491570,13238076.66,18083137.36,0,0,L01_03961,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3856
L01_003962,180,TRANSFER,1200512.92,C537525308,3478929.29,2278416.37,C1087638474,1715707.15,2916220.07,0,0,L01_03962,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3451
L01_003963,687,TRANSFER,1760298.61,C1204937505,3376794.71,1616496.1,C726276807,496560.25,2256858.86,0,0,L01_03963,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5213
L01_003964,140,TRANSFER,1459512.25,C1907617435,4269535.72,2810023.47,C843800100,3740706.39,5200218.64,0,0,L01_03964,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3418
L01_003965,687,TRANSFER,1672729.51,C1516542779,2667826.27,995096.76,C1461470685,1223818.77,2896548.28,0,0,L01_03965,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.627
L01_003966,177,TRANSFER,1536843.22,C615445815,3695371.48,2158528.26,C160112508,1580765.89,3117609.11,0,0,L01_03966,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4159
L01_003967,375,TRANSFER,913226.95,C998049631,1448103.13,534876.18,C469940363,0.0,913226.95,0,0,L01_03967,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6306
L01_003968,614,TRANSFER,904009.22,C480401731,2567983.99,1663974.77,C1207874952,1976512.03,2880521.25,0,0,L01_03968,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.352
L01_003969,371,TRANSFER,1480387.23,C48868650,3397064.69,1916677.46,C1413611080,2339965.53,3820352.76,0,0,L01_03969,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4358
L01_003970,309,TRANSFER,2180008.11,C2065370517,5458789.41,3278781.3,C37889133,81372369.76,83552377.87,0,0,L01_03970,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3994
L01_003971,155,TRANSFER,1283450.32,C1297474576,3526101.21,2242650.89,C324785673,2836313.28,4119763.6,0,0,L01_03971,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.364
L01_003972,162,TRANSFER,931315.01,C739847514,1606952.32,675637.31,C1221164856,4532809.96,5464124.97,0,0,L01_03972,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5796
L01_003973,138,TRANSFER,1329058.98,C1496923015,2070524.16,741465.18,C927151297,6010447.56,7339506.54,0,0,L01_03973,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6419
L01_003974,256,TRANSFER,1372238.74,C1185168227,3867410.24,2495171.5,C378218735,3026873.57,4399112.31,0,0,L01_03974,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3548
L01_003975,229,TRANSFER,1352987.94,C685314635,2668633.2,1315645.26,C1126553623,6278346.37,7631334.31,0,0,L01_03975,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.507
L01_003976,298,TRANSFER,2752825.33,C562106974,4661822.6,1908997.27,C371164792,0.0,2752825.33,0,0,L01_03976,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5905
L01_003977,231,TRANSFER,1176272.89,C231321123,2590966.71,1414693.82,C1247246106,257919.25,1434192.14,0,0,L01_03977,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.454
