record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,chain_position,senders_in_scenario,common_destination,balance_usage_ratio
S08_002700,478,TRANSFER,663050.83,C188648646,2955309.77,2292258.94,C_SYN_643982817,0.0,663050.83,1,0,S08_00540,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_643982817,0.2244
S08_002701,563,TRANSFER,813608.3,C39165524,2916461.97,2102853.67,C_SYN_950536416,0.0,813608.3,1,0,S08_00541,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_950536416,0.279
S08_002702,564,TRANSFER,813608.3,C462737285,3120779.43,2307171.13,C_SYN_950536416,0.0,813608.3,1,0,S08_00541,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_950536416,0.2607
S08_002703,563,TRANSFER,88234.77,C1092371830,328577.64,240342.87,C_SYN_950536416,0.0,88234.77,1,0,S08_00541,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_950536416,0.2685
S08_002704,564,TRANSFER,130185.96,C1428071295,557227.2,427041.24,C_SYN_950536416,0.0,130185.96,1,0,S08_00541,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_950536416,0.2336
S08_002705,564,TRANSFER,422360.5,C207824795,1563905.72,1141545.22,C_SYN_950536416,0.0,422360.5,1,0,S08_00541,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_950536416,0.2701
S08_002706,466,TRANSFER,813608.3,C772793450,3558398.44,2744790.14,C_SYN_616474065,0.0,813608.3,1,0,S08_00542,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_616474065,0.2286
S08_002707,464,TRANSFER,813608.3,C390623901,2851097.65,2037489.35,C_SYN_616474065,0.0,813608.3,1,0,S08_00542,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_616474065,0.2854
S08_002708,468,TRANSFER,558345.66,C1942745123,2270165.32,1711819.66,C_SYN_616474065,0.0,558345.66,1,0,S08_00542,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_616474065,0.2459
S08_002709,464,TRANSFER,55775.44,C192920065,231626.82,175851.38,C_SYN_616474065,0.0,55775.44,1,0,S08_00542,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_616474065,0.2408
S08_002710,465,TRANSFER,354717.86,C1501937068,1404015.94,1049298.08,C_SYN_616474065,0.0,354717.86,1,0,S08_00542,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_616474065,0.2526
S08_002711,80,TRANSFER,343361.66,C2029069837,1489061.73,1145700.07,C_SYN_847369171,0.0,343361.66,1,0,S08_00543,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_847369171,0.2306
S08_002712,82,TRANSFER,317234.04,C1212859899,1160819.03,843584.99,C_SYN_847369171,0.0,317234.04,1,0,S08_00543,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_847369171,0.2733
S08_002713,81,TRANSFER,61817.92,C625254846,243727.24,181909.32,C_SYN_847369171,0.0,61817.92,1,0,S08_00543,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_847369171,0.2536
S08_002714,81,TRANSFER,813608.3,C1119489556,3829212.54,3015604.24,C_SYN_847369171,0.0,813608.3,1,0,S08_00543,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_847369171,0.2125
S08_002715,80,TRANSFER,609329.02,C248382443,2953231.13,2343902.11,C_SYN_847369171,0.0,609329.02,1,0,S08_00543,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_847369171,0.2063
S08_002716,542,TRANSFER,137487.54,C553394981,507150.77,369663.23,C_SYN_320406498,0.0,137487.54,1,0,S08_00544,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_320406498,0.2711
S08_002717,541,TRANSFER,463744.03,C691391204,1626237.49,1162493.46,C_SYN_320406498,0.0,463744.03,1,0,S08_00544,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_320406498,0.2852
S08_002718,542,TRANSFER,48798.6,C1338048758,194529.58,145730.98,C_SYN_320406498,0.0,48798.6,1,0,S08_00544,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_320406498,0.2509
S08_002719,542,TRANSFER,218942.81,C1878041954,849471.66,630528.85,C_SYN_320406498,0.0,218942.81,1,0,S08_00544,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_320406498,0.2577
S08_002720,538,TRANSFER,508653.97,C1541750813,2260293.63,1751639.66,C_SYN_320406498,0.0,508653.97,1,0,S08_00544,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_320406498,0.225
S08_002721,631,TRANSFER,269579.45,C1982071344,1238884.88,969305.43,C_SYN_435306737,0.0,269579.45,1,0,S08_00545,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_435306737,0.2176
S08_002722,630,TRANSFER,722359.72,C2016006097,3253593.49,2531233.77,C_SYN_435306737,0.0,722359.72,1,0,S08_00545,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_435306737,0.222
S08_002723,628,TRANSFER,813608.3,C185768670,2897172.9,2083564.6,C_SYN_435306737,0.0,813608.3,1,0,S08_00545,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_435306737,0.2808
S08_002724,629,TRANSFER,56539.85,C166270036,276038.1,219498.25,C_SYN_435306737,0.0,56539.85,1,0,S08_00545,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_435306737,0.2048
S08_002725,629,TRANSFER,586872.67,C2066855292,2233847.44,1646974.77,C_SYN_435306737,0.0,586872.67,1,0,S08_00545,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_435306737,0.2627
S08_002726,277,TRANSFER,96557.11,C553182042,426836.69,330279.58,C_SYN_107794087,0.0,96557.11,1,0,S08_00546,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_107794087,0.2262
S08_002727,274,TRANSFER,813608.3,C1200549457,3071523.34,2257915.04,C_SYN_107794087,0.0,813608.3,1,0,S08_00546,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_107794087,0.2649
S08_002728,275,TRANSFER,545412.9,C1121227850,1937366.57,1391953.67,C_SYN_107794087,0.0,545412.9,1,0,S08_00546,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_107794087,0.2815
S08_002729,276,TRANSFER,34152.25,C1429633037,153196.01,119043.76,C_SYN_107794087,0.0,34152.25,1,0,S08_00546,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_107794087,0.2229
S08_002730,276,TRANSFER,142490.17,C930614098,673052.08,530561.91,C_SYN_107794087,0.0,142490.17,1,0,S08_00546,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_107794087,0.2117
S08_002731,338,TRANSFER,813608.3,C392074,3010872.27,2197263.97,C_SYN_381267833,0.0,813608.3,1,0,S08_00547,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_381267833,0.2702
S08_002732,336,TRANSFER,73301.49,C428870178,338161.87,264860.38,C_SYN_381267833,0.0,73301.49,1,0,S08_00547,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_381267833,0.2168
S08_002733,338,TRANSFER,813608.3,C1526666125,3019841.02,2206232.72,C_SYN_381267833,0.0,813608.3,1,0,S08_00547,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_381267833,0.2694
S08_002734,334,TRANSFER,322019.8,C1580531549,1289153.39,967133.59,C_SYN_381267833,0.0,322019.8,1,0,S08_00547,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_381267833,0.2498
S08_002735,339,TRANSFER,49971.32,C556473367,229088.32,179117.0,C_SYN_381267833,0.0,49971.32,1,0,S08_00547,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_381267833,0.2181
S08_002736,140,TRANSFER,102396.76,C493112943,497131.32,394734.56,C_SYN_301211378,0.0,102396.76,1,0,S08_00548,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_301211378,0.206
S08_002737,140,TRANSFER,35881.94,C426072311,285248.0,249366.06,C_SYN_301211378,0.0,35881.94,1,0,S08_00548,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_301211378,0.1258
S08_002738,143,TRANSFER,813608.3,C1310650931,3805087.18,2991478.88,C_SYN_301211378,0.0,813608.3,1,0,S08_00548,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_301211378,0.2138
S08_002739,140,TRANSFER,688800.8,C1573667875,3274956.0,2586155.2,C_SYN_301211378,0.0,688800.8,1,0,S08_00548,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_301211378,0.2103
S08_002740,140,TRANSFER,813608.3,C1241441645,3634091.11,2820482.81,C_SYN_301211378,0.0,813608.3,1,0,S08_00548,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_301211378,0.2239
S08_002741,622,TRANSFER,41152.14,C1170024787,187777.84,146625.7,C_SYN_437284904,0.0,41152.14,1,0,S08_00549,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_437284904,0.2192
S08_002742,623,TRANSFER,813608.3,C91853235,3093098.59,2279490.29,C_SYN_437284904,0.0,813608.3,1,0,S08_00549,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_437284904,0.263
S08_002743,620,TRANSFER,64119.57,C1666929610,297351.55,233231.98,C_SYN_437284904,0.0,64119.57,1,0,S08_00549,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_437284904,0.2156
S08_002744,619,TRANSFER,172370.81,C1064143358,726565.51,554194.7,C_SYN_437284904,0.0,172370.81,1,0,S08_00549,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_437284904,0.2372
S08_002745,620,TRANSFER,52031.61,C746053303,249251.18,197219.57,C_SYN_437284904,0.0,52031.61,1,0,S08_00549,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_437284904,0.2088
S08_002746,313,TRANSFER,813608.3,C918318999,3057385.86,2243777.56,C_SYN_309045334,0.0,813608.3,1,0,S08_00550,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_309045334,0.2661
S08_002747,311,TRANSFER,813608.3,C1585635823,3072979.73,2259371.43,C_SYN_309045334,0.0,813608.3,1,0,S08_00550,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_309045334,0.2648
S08_002748,313,TRANSFER,813608.3,C351139774,2926956.82,2113348.52,C_SYN_309045334,0.0,813608.3,1,0,S08_00550,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_309045334,0.278
S08_002749,315,TRANSFER,382429.66,C1152703458,1742498.15,1360068.49,C_SYN_309045334,0.0,382429.66,1,0,S08_00550,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_309045334,0.2195
S08_002750,316,TRANSFER,648730.72,C773118522,2722641.19,2073910.47,C_SYN_309045334,0.0,648730.72,1,0,S08_00550,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_309045334,0.2383
S08_002751,582,TRANSFER,212611.6,C705657650,881850.76,669239.16,C_SYN_613012677,0.0,212611.6,1,0,S08_00551,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_613012677,0.2411
S08_002752,583,TRANSFER,524924.05,C1463246983,2061320.94,1536396.89,C_SYN_613012677,0.0,524924.05,1,0,S08_00551,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_613012677,0.2547
S08_002753,582,TRANSFER,300731.5,C1391863866,1326809.04,1026077.54,C_SYN_613012677,0.0,300731.5,1,0,S08_00551,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_613012677,0.2267
S08_002754,583,TRANSFER,437069.73,C1338642869,1893269.67,1456199.94,C_SYN_613012677,0.0,437069.73,1,0,S08_00551,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_613012677,0.2309
S08_002755,581,TRANSFER,226304.11,C167831849,796282.33,569978.22,C_SYN_613012677,0.0,226304.11,1,0,S08_00551,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_613012677,0.2842
S08_002756,560,TRANSFER,813608.3,C883542357,3911810.52,3098202.22,C_SYN_293655151,0.0,813608.3,1,0,S08_00552,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_293655151,0.208
S08_002757,561,TRANSFER,813608.3,C596895684,3860611.27,3047002.97,C_SYN_293655151,0.0,813608.3,1,0,S08_00552,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_293655151,0.2107
S08_002758,559,TRANSFER,206985.5,C851757785,876491.7,669506.2,C_SYN_293655151,0.0,206985.5,1,0,S08_00552,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_293655151,0.2362
S08_002759,561,TRANSFER,813608.3,C1433275933,3234811.27,2421202.97,C_SYN_293655151,0.0,813608.3,1,0,S08_00552,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_293655151,0.2515
S08_002760,561,TRANSFER,662376.8,C2005014362,2785764.72,2123387.92,C_SYN_293655151,0.0,662376.8,1,0,S08_00552,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_293655151,0.2378
S08_002761,29,TRANSFER,813608.3,C837361896,3132468.76,2318860.46,C_SYN_369264575,0.0,813608.3,1,0,S08_00553,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_369264575,0.2597
S08_002762,27,TRANSFER,813608.3,C1055691986,3706693.76,2893085.46,C_SYN_369264575,0.0,813608.3,1,0,S08_00553,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_369264575,0.2195
S08_002763,29,TRANSFER,119593.56,C2060485448,560271.54,440677.98,C_SYN_369264575,0.0,119593.56,1,0,S08_00553,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_369264575,0.2135
