record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,cycle_position,cycle_length,next_account,balance_usage_ratio
S09_003183,338,TRANSFER,206546.49,C474960884,783980.06,577433.57,C1870057918,0.0,206546.49,1,0,S09_00796,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1870057918,0.2635
S09_003184,339,TRANSFER,481975.34,C1870057918,2196236.53,1714261.19,C1686551231,0.0,481975.34,1,0,S09_00796,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1686551231,0.2195
S09_003185,427,TRANSFER,366253.81,C283714882,1545665.21,1179411.4,C2138469438,0.0,366253.81,1,0,S09_00797,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C2138469438,0.237
S09_003186,428,TRANSFER,801513.6,C2138469438,3398314.46,2596800.86,C1667114333,0.0,801513.6,1,0,S09_00797,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1667114333,0.2359
S09_003187,429,TRANSFER,317512.96,C1667114333,1201347.27,883834.31,C1063702450,0.0,317512.96,1,0,S09_00797,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1063702450,0.2643
S09_003188,430,TRANSFER,586037.64,C1063702450,2643780.13,2057742.49,C283714882,0.0,586037.64,1,0,S09_00797,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C283714882,0.2217
S09_003189,72,TRANSFER,433564.59,C1512847461,1910398.7,1476834.11,C1323321484,0.0,433564.59,1,0,S09_00798,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1323321484,0.2269
S09_003190,73,TRANSFER,813608.3,C1323321484,2943672.67,2130064.37,C193808053,0.0,813608.3,1,0,S09_00798,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C193808053,0.2764
S09_003191,74,TRANSFER,813608.3,C193808053,3339193.53,2525585.23,C1478260644,0.0,813608.3,1,0,S09_00798,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1478260644,0.2437
S09_003192,75,TRANSFER,265680.36,C1478260644,965438.13,699757.77,C1512847461,0.0,265680.36,1,0,S09_00798,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1512847461,0.2752
S09_003193,566,TRANSFER,530906.99,C1442030507,2644261.97,2113354.98,C1834683497,0.0,530906.99,1,0,S09_00799,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1834683497,0.2008
S09_003194,567,TRANSFER,657212.4,C1834683497,2977931.44,2320719.04,C272351647,0.0,657212.4,1,0,S09_00799,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C272351647,0.2207
S09_003195,568,TRANSFER,168313.27,C272351647,613015.17,444701.9,C923944622,0.0,168313.27,1,0,S09_00799,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C923944622,0.2746
S09_003196,569,TRANSFER,813608.3,C923944622,3196983.14,2383374.84,C1442030507,0.0,813608.3,1,0,S09_00799,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1442030507,0.2545
S09_003197,391,TRANSFER,303331.53,C416090833,1072897.56,769566.03,C2116624561,0.0,303331.53,1,0,S09_00800,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C2116624561,0.2827
S09_003198,392,TRANSFER,714292.45,C2116624561,3074934.2,2360641.75,C15545001,0.0,714292.45,1,0,S09_00800,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C15545001,0.2323
S09_003199,393,TRANSFER,167019.5,C15545001,600002.85,432983.35,C1627051800,0.0,167019.5,1,0,S09_00800,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1627051800,0.2784
S09_003200,394,TRANSFER,653994.62,C1627051800,3167002.16,2513007.54,C416090833,0.0,653994.62,1,0,S09_00800,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C416090833,0.2065
S09_003201,562,TRANSFER,328916.35,C233078904,1225482.09,896565.74,C556825773,0.0,328916.35,1,0,S09_00801,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C556825773,0.2684
S09_003202,563,TRANSFER,813608.3,C556825773,3463235.29,2649626.99,C570756711,0.0,813608.3,1,0,S09_00801,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C570756711,0.2349
S09_003203,564,TRANSFER,82392.3,C570756711,351794.94,269402.64,C1604321533,0.0,82392.3,1,0,S09_00801,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1604321533,0.2342
S09_003204,565,TRANSFER,475843.98,C1604321533,1902948.25,1427104.27,C233078904,0.0,475843.98,1,0,S09_00801,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C233078904,0.2501
S09_003205,657,TRANSFER,813608.3,C43866916,3377017.46,2563409.16,C1554188317,0.0,813608.3,1,0,S09_00802,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1554188317,0.2409
S09_003206,658,TRANSFER,813608.3,C1554188317,3477526.39,2663918.09,C1269860564,0.0,813608.3,1,0,S09_00802,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1269860564,0.234
S09_003207,659,TRANSFER,238111.76,C1269860564,1079090.38,840978.62,C372660322,0.0,238111.76,1,0,S09_00802,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C372660322,0.2207
S09_003208,660,TRANSFER,813608.3,C372660322,3212365.41,2398757.11,C43866916,0.0,813608.3,1,0,S09_00802,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C43866916,0.2533
S09_003209,300,TRANSFER,813608.3,C157671980,3599713.15,2786104.85,C884106539,0.0,813608.3,1,0,S09_00803,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C884106539,0.226
S09_003210,301,TRANSFER,558968.17,C884106539,2114030.8,1555062.63,C1963102362,0.0,558968.17,1,0,S09_00803,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1963102362,0.2644
S09_003211,302,TRANSFER,813608.3,C1963102362,3028839.78,2215231.48,C1318942638,0.0,813608.3,1,0,S09_00803,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1318942638,0.2686
S09_003212,303,TRANSFER,63009.52,C1318942638,270356.37,207346.85,C157671980,0.0,63009.52,1,0,S09_00803,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C157671980,0.2331
S09_003213,586,TRANSFER,500806.34,C2037113960,2252965.76,1752159.42,C1822236774,0.0,500806.34,1,0,S09_00804,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1822236774,0.2223
S09_003214,587,TRANSFER,813608.3,C1822236774,3409144.02,2595535.72,C2125181812,0.0,813608.3,1,0,S09_00804,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C2125181812,0.2387
S09_003215,588,TRANSFER,813608.3,C2125181812,3104369.76,2290761.46,C2004540819,0.0,813608.3,1,0,S09_00804,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C2004540819,0.2621
S09_003216,589,TRANSFER,449740.55,C2004540819,2179046.85,1729306.3,C2037113960,0.0,449740.55,1,0,S09_00804,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C2037113960,0.2064
S09_003217,467,TRANSFER,212883.11,C795583399,834374.52,621491.41,C1560515360,0.0,212883.11,1,0,S09_00805,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1560515360,0.2551
S09_003218,468,TRANSFER,491840.44,C1560515360,2193064.55,1701224.11,C1427041790,0.0,491840.44,1,0,S09_00805,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1427041790,0.2243
S09_003219,469,TRANSFER,352238.94,C1427041790,1303743.27,951504.33,C878431905,0.0,352238.94,1,0,S09_00805,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C878431905,0.2702
S09_003220,470,TRANSFER,606804.53,C878431905,2432977.26,1826172.73,C795583399,0.0,606804.53,1,0,S09_00805,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C795583399,0.2494
S09_003221,471,TRANSFER,495235.53,C719877731,1923510.53,1428275.0,C1726402845,0.0,495235.53,1,0,S09_00806,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1726402845,0.2575
S09_003222,472,TRANSFER,452248.54,C1726402845,1661746.79,1209498.25,C986312211,0.0,452248.54,1,0,S09_00806,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C986312211,0.2722
S09_003223,473,TRANSFER,391389.94,C986312211,1626507.85,1235117.91,C1945584341,0.0,391389.94,1,0,S09_00806,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1945584341,0.2406
S09_003224,474,TRANSFER,813608.3,C1945584341,3584764.27,2771155.97,C719877731,0.0,813608.3,1,0,S09_00806,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C719877731,0.227
S09_003225,451,TRANSFER,44261.84,C1163363804,169868.56,125606.72,C2009576044,0.0,44261.84,1,0,S09_00807,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C2009576044,0.2606
S09_003226,452,TRANSFER,316021.01,C2009576044,1333350.3,1017329.29,C203522229,0.0,316021.01,1,0,S09_00807,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C203522229,0.237
S09_003227,453,TRANSFER,813608.3,C203522229,3962859.67,3149251.37,C270323260,0.0,813608.3,1,0,S09_00807,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C270323260,0.2053
S09_003228,454,TRANSFER,485346.21,C270323260,1970586.61,1485240.4,C1163363804,0.0,485346.21,1,0,S09_00807,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1163363804,0.2463
S09_003229,497,TRANSFER,419089.97,C1213308054,1990471.72,1571381.75,C375785586,0.0,419089.97,1,0,S09_00808,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C375785586,0.2105
S09_003230,498,TRANSFER,204452.12,C375785586,804953.08,600500.96,C259047827,0.0,204452.12,1,0,S09_00808,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C259047827,0.254
S09_003231,499,TRANSFER,610856.82,C259047827,2420644.65,1809787.83,C661819608,0.0,610856.82,1,0,S09_00808,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C661819608,0.2524
S09_003232,500,TRANSFER,184275.0,C661819608,805991.83,621716.83,C1213308054,0.0,184275.0,1,0,S09_00808,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1213308054,0.2286
S09_003233,564,TRANSFER,682392.97,C1924444227,2401441.95,1719048.98,C1627948939,0.0,682392.97,1,0,S09_00809,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1627948939,0.2842
S09_003234,565,TRANSFER,56383.26,C1627948939,235124.36,178741.1,C876313363,0.0,56383.26,1,0,S09_00809,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C876313363,0.2398
S09_003235,566,TRANSFER,813608.3,C876313363,3016345.66,2202737.36,C722018491,0.0,813608.3,1,0,S09_00809,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C722018491,0.2697
S09_003236,567,TRANSFER,813608.3,C722018491,3453347.54,2639739.24,C1924444227,0.0,813608.3,1,0,S09_00809,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1924444227,0.2356
S09_003237,248,TRANSFER,550356.41,C119015398,2420971.77,1870615.36,C697890292,0.0,550356.41,1,0,S09_00810,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C697890292,0.2273
S09_003238,249,TRANSFER,144637.63,C697890292,529957.17,385319.54,C1923680303,0.0,144637.63,1,0,S09_00810,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1923680303,0.2729
S09_003239,250,TRANSFER,316881.65,C1923680303,1269197.06,952315.41,C1721853210,0.0,316881.65,1,0,S09_00810,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1721853210,0.2497
S09_003240,251,TRANSFER,73250.19,C1721853210,350990.76,277740.57,C119015398,0.0,73250.19,1,0,S09_00810,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C119015398,0.2087
S09_003241,309,TRANSFER,792021.5,C47694593,3782280.11,2990258.61,C1099025895,0.0,792021.5,1,0,S09_00811,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1099025895,0.2094
S09_003242,310,TRANSFER,177573.51,C1099025895,799636.58,622063.07,C21996533,0.0,177573.51,1,0,S09_00811,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C21996533,0.2221
S09_003243,311,TRANSFER,264031.81,C21996533,1253976.94,989945.13,C11028788,0.0,264031.81,1,0,S09_00811,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C11028788,0.2106
S09_003244,312,TRANSFER,147311.28,C11028788,544267.22,396955.94,C47694593,0.0,147311.28,1,0,S09_00811,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C47694593,0.2707
S09_003245,634,TRANSFER,813608.3,C151734175,3354097.48,2540489.18,C1450498943,0.0,813608.3,1,0,S09_00812,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1450498943,0.2426
S09_003246,635,TRANSFER,383221.23,C1450498943,1690018.65,1306797.42,C1535086072,0.0,383221.23,1,0,S09_00812,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1535086072,0.2268
S09_003247,636,TRANSFER,100577.64,C1535086072,478286.08,377708.44,C1820422148,0.0,100577.64,1,0,S09_00812,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1820422148,0.2103
S09_003248,637,TRANSFER,813608.3,C1820422148,2875172.03,2061563.73,C151734175,0.0,813608.3,1,0,S09_00812,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C151734175,0.283
S09_003249,218,TRANSFER,813608.3,C217410364,3849070.75,3035462.45,C825479266,0.0,813608.3,1,0,S09_00813,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C825479266,0.2114
S09_003250,219,TRANSFER,80784.05,C825479266,311730.84,230946.79,C1332804817,0.0,80784.05,1,0,S09_00813,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1332804817,0.2591
S09_003251,220,TRANSFER,247665.7,C1332804817,887775.73,640110.03,C857962978,0.0,247665.7,1,0,S09_00813,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C857962978,0.279
S09_003252,221,TRANSFER,813608.3,C857962978,3464924.92,2651316.62,C217410364,0.0,813608.3,1,0,S09_00813,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C217410364,0.2348
S09_003253,528,TRANSFER,813608.3,C70194221,3280687.19,2467078.89,C402387053,0.0,813608.3,1,0,S09_00814,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C402387053,0.248
S09_003254,529,TRANSFER,49661.9,C402387053,217422.93,167761.03,C1077313219,0.0,49661.9,1,0,S09_00814,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1077313219,0.2284
S09_003255,530,TRANSFER,64648.43,C1077313219,288378.86,223730.43,C158925592,0.0,64648.43,1,0,S09_00814,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C158925592,0.2242
S09_003256,531,TRANSFER,314435.88,C158925592,1140450.49,826014.61,C70194221,0.0,314435.88,1,0,S09_00814,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C70194221,0.2757
S09_003257,601,TRANSFER,69836.03,C2015787709,296823.86,226987.83,C30772429,0.0,69836.03,1,0,S09_00815,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C30772429,0.2353
