record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,severity,is_legitimate_counterexample,previous_activity_step,dormant_gap,reactivation_position,balance_usage_ratio,scenario_transaction_count,scenario_total_amount
L07_002852,369,TRANSFER,38872.63,C244140230,485043.98500000004,446171.35500000004,C_L07_533774286,0.0,38872.63,0,0,L07_000571,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,58,2,0.08014248439757478,5,121084.18000000001
L07_002853,371,TRANSFER,33225.69,C244140230,446171.35500000004,412945.66500000004,C_L07_430075033,0.0,33225.69,0,0,L07_000571,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,58,3,0.07446845170058038,5,121084.18000000001
L07_002854,372,PAYMENT,7049.8,C244140230,412945.66500000004,405895.86500000005,C_L07_843531688,0.0,7049.8,0,0,L07_000571,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,58,4,0.01707197967558274,5,121084.18000000001
L07_002855,375,TRANSFER,15292.4,C244140230,405895.86500000005,390603.465,C_L07_952215799,0.0,15292.4,0,0,L07_000571,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,58,5,0.03767567329122704,5,121084.18000000001
L07_002856,783,TRANSFER,46681.85,C469551489,511687.645,465005.79500000004,C_L07_959417348,0.0,46681.85,0,0,L07_000572,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,74,1,0.09123114551651916,5,104821.82
L07_002857,788,CASH_OUT,12469.52,C469551489,465005.79500000004,452536.275,CASHOUT_L07_000572,0.0,0.0,0,0,L07_000572,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,74,2,0.02681583785423577,5,104821.82
L07_002858,795,TRANSFER,9350.17,C469551489,452536.275,443186.10500000004,C_L07_282841009,0.0,9350.17,0,0,L07_000572,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,74,3,0.020661702755210065,5,104821.82
L07_002859,802,TRANSFER,31618.83,C469551489,443186.10500000004,411567.275,C_L07_842657026,0.0,31618.83,0,0,L07_000572,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,74,4,0.07134436220648208,5,104821.82
L07_002860,807,TRANSFER,4701.45,C469551489,411567.275,406865.825,C_L07_952833061,0.0,4701.45,0,0,L07_000572,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,74,5,0.011423284322107484,5,104821.82
L07_002861,291,TRANSFER,42982.93,C782206760,511687.645,468704.715,C_L07_543392047,0.0,42982.93,0,0,L07_000573,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,58,1,0.0840022822907909,5,135376.95
L07_002862,297,TRANSFER,15976.6,C782206760,468704.715,452728.11500000005,C_L07_850449055,0.0,15976.6,0,0,L07_000573,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,58,2,0.03408670638186347,5,135376.95
L07_002863,298,TRANSFER,15676.71,C782206760,452728.11500000005,437051.405,C_L07_643034199,0.0,15676.71,0,0,L07_000573,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,58,3,0.034627206662435794,5,135376.95
L07_002864,303,TRANSFER,31345.61,C782206760,437051.405,405705.79500000004,C_L07_846477533,0.0,31345.61,0,0,L07_000573,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,58,4,0.07172064805511837,5,135376.95
L07_002865,310,PAYMENT,29395.1,C782206760,405705.79500000004,376310.69500000007,C_L07_337778613,0.0,29395.1,0,0,L07_000573,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,58,5,0.07245422757641408,5,135376.95
L07_002866,395,PAYMENT,39245.4,C244140230,5541490.68,5502245.279999999,C_L07_205561749,0.0,39245.4,0,0,L07_000574,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,90,1,0.007082101597976522,5,615572.84
L07_002867,397,PAYMENT,245182.36,C244140230,5502245.279999999,5257062.919999999,C_L07_671334894,0.0,245182.36,0,0,L07_000574,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,90,2,0.04456041988735188,5,615572.84
L07_002868,400,PAYMENT,146783.06,C244140230,5257062.919999999,5110279.859999999,C_L07_524860785,0.0,146783.06,0,0,L07_000574,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,90,3,0.02792111531356753,5,615572.84
L07_002869,406,TRANSFER,176904.72,C244140230,5110279.859999999,4933375.14,C_L07_384211510,0.0,176904.72,0,0,L07_000574,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,90,4,0.03461742308570944,5,615572.84
L07_002870,410,PAYMENT,7457.3,C244140230,4933375.14,4925917.84,C_L07_205392596,0.0,7457.3,0,0,L07_000574,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,90,5,0.0015116020550588012,5,615572.84
L07_002871,367,TRANSFER,35887.42,C244140230,511687.645,475800.22500000003,C_L07_271312498,0.0,35887.42,0,0,L07_000575,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,62,1,0.07013540457870543,5,136262.04
L07_002872,370,TRANSFER,31896.28,C244140230,475800.22500000003,443903.94500000007,C_L07_258866478,0.0,31896.28,0,0,L07_000575,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,62,2,0.06703712676890809,5,136262.04
L07_002873,371,PAYMENT,13000.96,C244140230,443903.94500000007,430902.98500000004,C_L07_771273185,0.0,13000.96,0,0,L07_000575,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,62,3,0.029287777561877712,5,136262.04
L07_002874,378,TRANSFER,32021.18,C244140230,430902.98500000004,398881.80500000005,C_L07_305120878,0.0,32021.18,0,0,L07_000575,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,62,4,0.07431180826004256,5,136262.04
L07_002875,384,TRANSFER,23456.2,C244140230,398881.80500000005,375425.60500000004,C_L07_455916080,0.0,23456.2,0,0,L07_000575,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,62,5,0.05880488833026615,5,136262.04
L07_002876,832,PAYMENT,45698.33,C469551489,511687.645,465989.315,C_L07_841490431,0.0,45698.33,0,0,L07_000576,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,123,1,0.0893090353979526,5,156453.77
L07_002877,839,PAYMENT,39646.49,C469551489,465989.315,426342.825,C_L07_758184995,0.0,39646.49,0,0,L07_000576,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,123,2,0.08508025554191087,5,156453.77
L07_002878,840,PAYMENT,31056.55,C469551489,426342.825,395286.275,C_L07_811706432,0.0,31056.55,0,0,L07_000576,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,123,3,0.07284407800225089,5,156453.77
L07_002879,844,TRANSFER,31605.76,C469551489,395286.275,363680.515,C_L07_402984897,0.0,31605.76,0,0,L07_000576,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,123,4,0.07995663396104506,5,156453.77
L07_002880,847,TRANSFER,8446.64,C469551489,363680.515,355233.875,C_L07_973909638,0.0,8446.64,0,0,L07_000576,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,123,5,0.02322544005416402,5,156453.77
L07_002881,345,CASH_OUT,27520.9,C782206760,511687.645,484166.745,CASHOUT_L07_000577,0.0,0.0,0,0,L07_000577,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,112,1,0.053784570076926524,5,97621.77
L07_002882,351,CASH_OUT,6552.31,C782206760,484166.745,477614.435,CASHOUT_L07_000577,0.0,0.0,0,0,L07_000577,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,112,2,0.013533168206337674,5,97621.77
L07_002883,355,TRANSFER,4582.17,C782206760,477614.435,473032.265,C_L07_503771722,0.0,4582.17,0,0,L07_000577,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,112,3,0.009593868326027459,5,97621.77
L07_002884,356,TRANSFER,35949.43,C782206760,473032.265,437082.835,C_L07_384442789,0.0,35949.43,0,0,L07_000577,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,112,4,0.07599783917488165,5,97621.77
L07_002885,363,PAYMENT,23016.96,C782206760,437082.835,414065.875,C_L07_639875420,0.0,23016.96,0,0,L07_000577,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,112,5,0.05266040703703223,5,97621.77
L07_002886,285,PAYMENT,13944.73,C782206760,511687.645,497742.91500000004,C_L07_458038632,0.0,13944.73,0,0,L07_000578,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,52,1,0.027252426624449762,5,115025.89
L07_002887,290,CASH_OUT,35826.6,C782206760,497742.91500000004,461916.31500000006,CASHOUT_L07_000578,0.0,0.0,0,0,L07_000578,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,52,2,0.07197812147662613,5,115025.89
L07_002888,297,CASH_OUT,14656.83,C782206760,461916.31500000006,447259.48500000004,CASHOUT_L07_000578,0.0,0.0,0,0,L07_000578,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,52,3,0.03173048780491765,5,115025.89
L07_002889,301,TRANSFER,15859.12,C782206760,447259.48500000004,431400.36500000005,C_L07_326872631,0.0,15859.12,0,0,L07_000578,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,52,4,0.03545843192123695,5,115025.89
L07_002890,306,PAYMENT,34738.61,C782206760,431400.36500000005,396661.75500000006,C_L07_838354569,0.0,34738.61,0,0,L07_000578,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,52,5,0.08052522162330576,5,115025.89
L07_002891,363,PAYMENT,11245.11,C782206760,511687.645,500442.53500000003,C_L07_510399492,0.0,11245.11,0,0,L07_000579,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,130,1,0.021976512643763366,5,100926.55
L07_002892,368,TRANSFER,18441.67,C782206760,500442.53500000003,482000.86500000005,C_L07_739171805,0.0,18441.67,0,0,L07_000579,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,130,2,0.036850724529240896,5,100926.55
L07_002893,372,TRANSFER,18387.2,C782206760,482000.86500000005,463613.66500000004,C_L07_757023140,0.0,18387.2,0,0,L07_000579,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,130,3,0.038147649382330465,5,100926.55
L07_002894,379,PAYMENT,8390.85,C782206760,463613.66500000004,455222.81500000006,C_L07_185620496,0.0,8390.85,0,0,L07_000579,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,130,4,0.018098797842811643,5,100926.55
L07_002895,384,PAYMENT,44461.72,C782206760,455222.81500000006,410761.0950000001,C_L07_335967013,0.0,44461.72,0,0,L07_000579,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,130,5,0.09767023649726342,5,100926.55
L07_002896,783,TRANSFER,37254.86,C469551489,511687.645,474432.78500000003,C_L07_763815978,0.0,37254.86,0,0,L07_000580,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,74,1,0.07280781618246811,5,125506.33
L07_002897,786,PAYMENT,35384.89,C469551489,474432.78500000003,439047.895,C_L07_439944423,0.0,35384.89,0,0,L07_000580,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,74,2,0.07458356824982067,5,125506.33
L07_002898,790,PAYMENT,9394.8,C469551489,439047.895,429653.09500000003,C_L07_462230646,0.0,9394.8,0,0,L07_000580,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,74,3,0.02139812104098574,5,125506.33
L07_002899,794,TRANSFER,26072.33,C469551489,429653.09500000003,403580.765,C_L07_476940131,0.0,26072.33,0,0,L07_000580,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,74,4,0.060682281364690276,5,125506.33
L07_002900,795,PAYMENT,17399.45,C469551489,403580.765,386181.315,C_L07_901722296,0.0,17399.45,0,0,L07_000580,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,74,5,0.04311268402496834,5,125506.33
L07_002901,396,TRANSFER,39085.36,C244140230,511687.645,472602.28500000003,C_L07_400016106,0.0,39085.36,0,0,L07_000581,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,91,1,0.07638519393994748,5,133181.53
L07_002902,397,TRANSFER,20125.12,C244140230,472602.28500000003,452477.16500000004,C_L07_633107128,0.0,20125.12,0,0,L07_000581,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,91,2,0.042583628219233005,5,133181.53
L07_002903,401,PAYMENT,35128.79,C244140230,452477.16500000004,417348.37500000006,C_L07_457465403,0.0,35128.79,0,0,L07_000581,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,91,3,0.07763660294326676,5,133181.53
L07_002904,402,PAYMENT,33476.74,C244140230,417348.37500000006,383871.63500000007,C_L07_773572837,0.0,33476.74,0,0,L07_000581,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,91,4,0.08021293960950487,5,133181.53
L07_002905,404,TRANSFER,5365.52,C244140230,383871.63500000007,378506.11500000005,C_L07_801490422,0.0,5365.52,0,0,L07_000581,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,91,5,0.013977380746040274,5,133181.53
L07_002906,429,TRANSFER,171932.28,C244140230,5541490.68,5369558.399999999,C_L07_155186184,0.0,171932.28,0,0,L07_000582,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,124,1,0.031026359138440346,5,555299.29
L07_002907,432,TRANSFER,146188.75,C244140230,5369558.399999999,5223369.649999999,C_L07_789381631,0.0,146188.75,0,0,L07_000582,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,124,2,0.027225469789098487,5,555299.29
L07_002908,433,TRANSFER,15116.98,C244140230,5223369.649999999,5208252.669999999,C_L07_319753804,0.0,15116.98,0,0,L07_000582,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,124,3,0.0028941049577067557,5,555299.29
L07_002909,437,PAYMENT,36399.55,C244140230,5208252.669999999,5171853.119999999,C_L07_447795442,0.0,36399.55,0,0,L07_000582,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,124,4,0.006988821838399789,5,555299.29
L07_002910,443,TRANSFER,185661.73,C244140230,5171853.119999999,4986191.389999999,C_L07_136520282,0.0,185661.73,0,0,L07_000582,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,124,5,0.035898492415035954,5,555299.29
L07_002911,376,TRANSFER,25847.21,C782206760,511687.645,485840.435,C_L07_866139359,0.0,25847.21,0,0,L07_000583,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,143,1,0.05051364881010562,5,137073.0
L07_002912,377,CASH_OUT,47789.57,C782206760,485840.435,438050.865,CASHOUT_L07_000583,0.0,0.0,0,0,L07_000583,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,143,2,0.09836474397195862,5,137073.0
L07_002913,384,PAYMENT,15916.72,C782206760,438050.865,422134.145,C_L07_177595397,0.0,15916.72,0,0,L07_000583,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,143,3,0.03633532375287057,5,137073.0
L07_002914,386,CASH_OUT,36042.92,C782206760,422134.145,386091.22500000003,CASHOUT_L07_000583,0.0,0.0,0,0,L07_000583,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,143,4,0.08538262167823453,5,137073.0
L07_002915,388,TRANSFER,11476.58,C782206760,386091.22500000003,374614.645,C_L07_183981201,0.0,11476.58,0,0,L07_000583,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,143,5,0.02972504749363314,5,137073.0
L07_002916,372,CASH_OUT,16597.59,C782206760,511687.645,495090.055,CASHOUT_L07_000584,0.0,0.0,0,0,L07_000584,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,139,1,0.03243695672972522,5,103608.17
L07_002917,373,TRANSFER,5052.83,C782206760,495090.055,490037.225,C_L07_707359813,0.0,5052.83,0,0,L07_000584,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,139,2,0.01020588062509153,5,103608.17
L07_002918,379,TRANSFER,35204.65,C782206760,490037.225,454832.57499999995,C_L07_650179814,0.0,35204.65,0,0,L07_000584,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,139,3,0.07184076679072697,5,103608.17
L07_002919,382,PAYMENT,36654.24,C782206760,454832.57499999995,418178.33499999996,C_L07_509021216,0.0,36654.24,0,0,L07_000584,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,139,4,0.08058842311371388,5,103608.17
L07_002920,388,CASH_OUT,10098.86,C782206760,418178.33499999996,408079.475,CASHOUT_L07_000584,0.0,0.0,0,0,L07_000584,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,139,5,0.024149648976913168,5,103608.17
L07_002921,365,PAYMENT,31397.63,C782206760,511687.645,480290.015,C_L07_397236403,0.0,31397.63,0,0,L07_000585,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,132,1,0.06136093045592297,5,144499.98
L07_002922,371,PAYMENT,14756.96,C782206760,480290.015,465533.055,C_L07_798014196,0.0,14756.96,0,0,L07_000585,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,132,2,0.030725102623672073,5,144499.98
L07_002923,372,TRANSFER,46164.65,C782206760,465533.055,419368.40499999997,C_L07_602710517,0.0,46164.65,0,0,L07_000585,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,132,3,0.09916513876764348,5,144499.98
L07_002924,376,PAYMENT,28894.95,C782206760,419368.40499999997,390473.45499999996,C_L07_396054538,0.0,28894.95,0,0,L07_000585,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,132,4,0.06890111333017565,5,144499.98
L07_002925,383,TRANSFER,23285.79,C782206760,390473.45499999996,367187.665,C_L07_610521460,0.0,23285.79,0,0,L07_000585,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,132,5,0.05963475801447247,5,144499.98
L07_002926,417,PAYMENT,244943.51,C244140230,5541490.68,5296547.17,C_L07_677390970,0.0,244943.51,0,0,L07_000586,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,112,1,0.044201736345787744,5,724171.03
L07_002927,422,CASH_OUT,100050.03,C244140230,5296547.17,5196497.14,CASHOUT_L07_000586,0.0,0.0,0,0,L07_000586,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,112,2,0.018889670343481525,5,724171.03
L07_002928,423,TRANSFER,9744.13,C244140230,5196497.14,5186753.01,C_L07_748071151,0.0,9744.13,0,0,L07_000586,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,112,3,0.0018751342947915103,5,724171.03
L07_002929,425,TRANSFER,180011.48,C244140230,5186753.01,5006741.529999999,C_L07_910161917,0.0,180011.48,0,0,L07_000586,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,112,4,0.03470600579070181,5,724171.03
L07_002930,429,TRANSFER,189421.88,C244140230,5006741.529999999,4817319.649999999,C_L07_763937169,0.0,189421.88,0,0,L07_000586,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,112,5,0.03783336504690707,5,724171.03
L07_002931,774,TRANSFER,23272.8,C469551489,511687.645,488414.84500000003,C_L07_379788320,0.0,23272.8,0,0,L07_000587,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,65,1,0.04548243489443642,5,115511.71
L07_002932,776,TRANSFER,17876.06,C469551489,488414.84500000003,470538.78500000003,C_L07_370685767,0.0,17876.06,0,0,L07_000587,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,65,2,0.036600156983352956,5,115511.71
L07_002933,782,TRANSFER,35298.58,C469551489,470538.78500000003,435240.205,C_L07_679671995,0.0,35298.58,0,0,L07_000587,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,65,3,0.07501736546542066,5,115511.71
L07_002934,786,TRANSFER,18648.44,C469551489,435240.205,416591.765,C_L07_607650563,0.0,18648.44,0,0,L07_000587,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,65,4,0.04284631747198078,5,115511.71
L07_002935,791,PAYMENT,20415.83,C469551489,416591.765,396175.935,C_L07_131467755,0.0,20415.83,0,0,L07_000587,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,65,5,0.04900680165869337,5,115511.71
L07_002936,369,TRANSFER,59081.5,C244140230,5541490.68,5482409.18,C_L07_496276412,0.0,59081.5,0,0,L07_000588,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,64,1,0.010661661890587175,5,497104.04000000004
L07_002937,371,TRANSFER,50180.54,C244140230,5482409.18,5432228.64,C_L07_239298310,0.0,50180.54,0,0,L07_000588,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,64,2,0.00915300889672011,5,497104.04000000004
L07_002938,374,TRANSFER,202378.23,C244140230,5432228.64,5229850.409999999,C_L07_935662738,0.0,202378.23,0,0,L07_000588,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,64,3,0.037255101618844974,5,497104.04000000004
L07_002939,376,CASH_OUT,149846.92,C244140230,5229850.409999999,5080003.489999999,CASHOUT_L07_000588,0.0,0.0,0,0,L07_000588,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,64,4,0.028652238257805166,5,497104.04000000004
L07_002940,379,PAYMENT,35616.85,C244140230,5080003.489999999,5044386.64,C_L07_388750467,0.0,35616.85,0,0,L07_000588,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,64,5,0.007011186128141814,5,497104.04000000004
L07_002941,419,TRANSFER,161210.56,C244140230,5541490.68,5380280.12,C_L07_729544074,0.0,161210.56,0,0,L07_000589,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,114,1,0.029091551228594685,5,755647.98
L07_002942,423,PAYMENT,163404.9,C244140230,5380280.12,5216875.22,C_L07_539495666,0.0,163404.9,0,0,L07_000589,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,114,2,0.030371076664313157,5,755647.98
L07_002943,430,TRANSFER,164630.71,C244140230,5216875.22,5052244.51,C_L07_141416036,0.0,164630.71,0,0,L07_000589,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,114,3,0.03155734094786342,5,755647.98
L07_002944,433,TRANSFER,234215.01,C244140230,5052244.51,4818029.5,C_L07_634354099,0.0,234215.01,0,0,L07_000589,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,114,4,0.04635860547453987,5,755647.98
L07_002945,438,TRANSFER,32186.8,C244140230,4818029.5,4785842.7,C_L07_110753278,0.0,32186.8,0,0,L07_000589,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,114,5,0.006680490437013721,5,755647.98
L07_002946,810,TRANSFER,14345.91,C469551489,511687.645,497341.73500000004,C_L07_563577907,0.0,14345.91,0,0,L07_000590,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,101,1,0.028036459625676517,5,93804.65
L07_002947,817,PAYMENT,4716.97,C469551489,497341.73500000004,492624.7650000001,C_L07_886587580,0.0,4716.97,0,0,L07_000590,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,101,2,0.009484363905233089,5,93804.65
L07_002948,818,TRANSFER,30949.23,C469551489,492624.7650000001,461675.5350000001,C_L07_302300365,0.0,30949.23,0,0,L07_000590,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,101,3,0.06282516064737427,5,93804.65
L07_002949,820,PAYMENT,29458.02,C469551489,461675.5350000001,432217.5150000001,C_L07_983863223,0.0,29458.02,0,0,L07_000590,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,101,4,0.06380675987086903,5,93804.65
L07_002950,822,TRANSFER,14334.52,C469551489,432217.5150000001,417882.99500000005,C_L07_464203297,0.0,14334.52,0,0,L07_000590,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,101,5,0.03316506042102435,5,93804.65
L07_002951,366,TRANSFER,39856.33,C782206760,511687.645,471831.315,C_L07_438755715,0.0,39856.33,0,0,L07_000591,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,133,1,0.07789191392338582,5,148538.14
L07_002952,368,PAYMENT,18440.21,C782206760,471831.315,453391.105,C_L07_309546761,0.0,18440.21,0,0,L07_000591,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,133,2,0.039082208861020595,5,148538.14
L07_002953,369,PAYMENT,25085.58,C782206760,453391.105,428305.52499999997,C_L07_373507613,0.0,25085.58,0,0,L07_000591,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,133,3,0.05532878727296602,5,148538.14
L07_002954,370,TRANSFER,37196.21,C782206760,428305.52499999997,391109.31499999994,C_L07_976193740,0.0,37196.21,0,0,L07_000591,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,133,4,0.08684503894737292,5,148538.14
L07_002955,373,CASH_OUT,27959.81,C782206760,391109.31499999994,363149.50499999995,CASHOUT_L07_000591,0.0,0.0,0,0,L07_000591,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,133,5,0.07148847886683549,5,148538.14
L07_002956,361,TRANSFER,12215.09,C782206760,511687.645,499472.555,C_L07_238019449,0.0,12215.09,0,0,L07_000592,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,128,1,0.02387216130653301,5,118670.98
L07_002957,368,TRANSFER,22069.05,C782206760,499472.555,477403.505,C_L07_759319722,0.0,22069.05,0,0,L07_000592,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,128,2,0.04418471000874112,5,118670.98
L07_002958,375,TRANSFER,41592.77,C782206760,477403.505,435810.735,C_L07_184322085,0.0,41592.77,0,0,L07_000592,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,128,3,0.08712288360765176,5,118670.98
L07_002959,380,TRANSFER,16855.47,C782206760,435810.735,418955.265,C_L07_229736879,0.0,16855.47,0,0,L07_000592,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,128,4,0.038676123937149004,5,118670.98
L07_002960,382,TRANSFER,25938.6,C782206760,418955.265,393016.66500000004,C_L07_391827983,0.0,25938.6,0,0,L07_000592,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,128,5,0.061912576752078764,5,118670.98
L07_002961,822,TRANSFER,37894.25,C469551489,511687.645,473793.395,C_L07_444131583,0.0,37894.25,0,0,L07_000593,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,113,1,0.07405738709989763,5,171503.78
L07_002962,826,PAYMENT,44732.61,C469551489,473793.395,429060.78500000003,C_L07_803782703,0.0,44732.61,0,0,L07_000593,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,113,2,0.09441374757873101,5,171503.78
