record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,severity,is_legitimate_counterexample,chain_position,chain_role,step_gap_from_previous,cashout_ratio,sender_balance_usage_ratio,destination_balance_usage_ratio,scenario_total_amount,newbalanceOrg
L06_002561,525,TRANSFER,9289.89,C2061665244,210177.0,200887.11,C583809434,0.0,9289.89,0,0,L06_001281,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3355816841266799,0.04420031687577613,0.33558201442643565,12407.41,
L06_002562,528,CASH_OUT,3117.52,C583809434,9289.89,0.0,CASHOUT_L06_001281,0.0,0.0,0,0,L06_001281,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.3355816841266799,0.04420031687577613,0.33558201442643565,12407.41,6172.369999999999
L06_002563,21,TRANSFER,10499.3,C1055103752,123063.0,112563.7,C467702718,0.0,10499.3,0,0,L06_001282,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5413402525000027,0.0853164639249815,0.5413398988503996,16182.989999999998,
L06_002564,26,CASH_OUT,5683.69,C467702718,10499.3,0.0,CASHOUT_L06_001282,0.0,0.0,0,0,L06_001282,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.5413402525000027,0.0853164639249815,0.5413398988503996,16182.989999999998,4815.61
L06_002565,251,TRANSFER,51623.98,C2003023097,359868.0,308244.02,C1938191546,0.0,51623.98,0,0,L06_001283,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.629393825190131,0.14345254371047161,0.6293937429853336,84115.79000000001,
L06_002566,253,CASH_OUT,32491.81,C1938191546,51623.98,22879.03,CASHOUT_L06_001283,0.0,0.0,0,0,L06_001283,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.629393825190131,0.14345254371047161,0.6293937429853336,84115.79000000001,19132.170000000002
L06_002567,356,TRANSFER,17216.04,C487265498,137288.25,120072.20999999999,C858334459,5948993.64,5966209.68,0,0,L06_001284,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4184962755597178,0.12540068068461796,0.0012076092505015682,24420.89,
L06_002568,358,CASH_OUT,7204.85,C858334459,5966209.68,0.0,CASHOUT_L06_001284,0.0,0.0,0,0,L06_001284,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.4184962755597178,0.12540068068461796,0.0012076092505015682,24420.89,5959004.83
L06_002569,202,TRANSFER,11924.57,C708778690,280443.43,268518.86,C569447085,199256.71,211181.28,0,0,L06_001285,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.47626079866849447,0.042520411335719294,0.026892582524360113,17603.78,
L06_002570,203,CASH_OUT,5679.21,C569447085,211181.28,105091.47,CASHOUT_L06_001285,0.0,0.0,0,0,L06_001285,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.47626079866849447,0.042520411335719294,0.026892582524360113,17603.78,205502.07
L06_002571,322,TRANSFER,12619.48,C524261807,86055.02,73435.54000000001,C1954106567,4599692.94,4612312.420000001,0,0,L06_001286,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.27692694851797506,0.14664432127259977,0.0007576828457773898,16114.15,
L06_002572,323,CASH_OUT,3494.67,C1954106567,4612312.420000001,0.0,CASHOUT_L06_001286,0.0,0.0,0,0,L06_001286,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.27692694851797506,0.14664432127259977,0.0007576828457773898,16114.15,4608817.750000001
L06_002573,158,TRANSFER,10292.6,C1015890891,91954.0,81661.4,C234655084,531936.17,542228.77,0,0,L06_001287,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6321303375404839,0.11193205298301324,0.011999105100970573,16798.86,
L06_002574,163,CASH_OUT,6506.26,C234655084,542228.77,0.0,CASHOUT_L06_001287,0.0,0.0,0,0,L06_001287,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.6321303375404839,0.11193205298301324,0.011999105100970573,16798.86,535722.51
L06_002575,236,TRANSFER,12323.91,C1488134947,162296.0,149972.09,C613605217,306900.99,319224.89999999997,0,0,L06_001288,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.41859510751789253,0.07593477350027111,0.016160174221998346,17482.64,
L06_002576,239,CASH_OUT,5158.73,C613605217,319224.89999999997,0.0,CASHOUT_L06_001288,0.0,0.0,0,0,L06_001288,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.41859510751789253,0.07593477350027111,0.016160174221998346,17482.64,314066.17
L06_002577,403,TRANSFER,17742.94,C1576713395,119397.0,101654.06,C1044006420,0.0,17742.94,0,0,L06_001289,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.38379887876387686,0.1486045713041366,0.3837988518250076,24552.66,
L06_002578,405,CASH_OUT,6809.72,C1044006420,17742.94,0.0,CASHOUT_L06_001289,0.0,0.0,0,0,L06_001289,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.38379887876387686,0.1486045713041366,0.3837988518250076,24552.66,10933.219999999998
L06_002579,211,TRANSFER,13959.23,C186958765,96586.71,82627.48000000001,C941250063,2082563.08,2096522.31,0,0,L06_001290,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4847320168374123,0.1445253700017321,0.0032274829453162366,20725.72,
L06_002580,216,CASH_OUT,6766.49,C941250063,2096522.31,0.0,CASHOUT_L06_001290,0.0,0.0,0,0,L06_001290,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.4847320168374123,0.1445253700017321,0.0032274829453162366,20725.72,2089755.82
L06_002581,545,TRANSFER,14781.2,C341261369,174783.97,160002.77,C305362457,4175702.69,4190483.89,0,0,L06_001291,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.27004335496750526,0.08456839606057695,0.0009525296134714409,18772.760000000002,
L06_002582,548,CASH_OUT,3991.56,C305362457,4190483.89,0.0,CASHOUT_L06_001291,0.0,0.0,0,0,L06_001291,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.27004335496750526,0.08456839606057695,0.0009525296134714409,18772.760000000002,4186492.33
L06_002583,281,TRANSFER,16917.49,C222996040,402535.0,385617.51,C39802756,0.0,16917.49,0,0,L06_001292,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.23385079771417797,0.04202737650142224,0.23385088449882338,20873.660000000003,
L06_002584,284,CASH_OUT,3956.17,C39802756,16917.49,0.0,CASHOUT_L06_001292,0.0,0.0,0,0,L06_001292,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.23385079771417797,0.04202737650142224,0.23385088449882338,20873.660000000003,12961.320000000002
L06_002585,185,TRANSFER,10925.39,C2134089857,90119.0,79193.61,C176634708,201597.19,212522.58000000002,0,0,L06_001293,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4694906820736841,0.12123292535425381,0.024135647139235744,16054.759999999998,
L06_002586,190,CASH_OUT,5129.37,C176634708,212522.58000000002,0.0,CASHOUT_L06_001293,0.0,0.0,0,0,L06_001293,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.4694906820736841,0.12123292535425381,0.024135647139235744,16054.759999999998,207393.21000000002
L06_002587,282,TRANSFER,13485.29,C47645291,94934.01,81448.72,C1818417613,4019820.33,4033305.62,0,0,L06_001294,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6263773277038267,0.14204909283827788,0.0020942821585635254,21932.17,
L06_002588,283,CASH_OUT,8446.88,C1818417613,4033305.62,0.0,CASHOUT_L06_001294,0.0,0.0,0,0,L06_001294,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.6263773277038267,0.14204909283827788,0.0020942821585635254,21932.17,4024858.74
L06_002589,16,TRANSFER,10245.76,C197456024,68449.0,58203.24,C1205105027,74985.0,85230.76,0,0,L06_001295,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5214115963537623,0.14968458268199683,0.06267995263681798,15588.02,
L06_002590,17,CASH_OUT,5342.26,C1205105027,85230.76,0.0,CASHOUT_L06_001295,0.0,0.0,0,0,L06_001295,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.5214115963537623,0.14968458268199683,0.06267995263681798,15588.02,79888.5
L06_002591,379,TRANSFER,31986.35,C2056851500,409410.0,377423.65,C953018341,32101.82,64088.17,0,0,L06_001296,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4003280222118557,0.07812791578124618,0.19980333343891707,44791.38,
L06_002592,382,CASH_OUT,12805.03,C953018341,64088.17,251188.52,CASHOUT_L06_001296,0.0,0.0,0,0,L06_001296,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.4003280222118557,0.07812791578124618,0.19980333343891707,44791.38,51283.14
L06_002593,357,TRANSFER,9394.83,C276280310,82040.0,72645.17,C1869397719,0.0,9394.83,0,0,L06_001297,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5973352090620505,0.11451523647001463,0.5973349171831741,15006.689999999999,
L06_002594,361,CASH_OUT,5611.86,C1869397719,9394.83,0.0,CASHOUT_L06_001297,0.0,0.0,0,0,L06_001297,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.5973352090620505,0.11451523647001463,0.5973349171831741,15006.689999999999,3782.9700000000003
L06_002595,210,TRANSFER,34808.25,C996521231,266007.44,231199.19,C1413597807,2497324.29,2532132.54,0,0,L06_001298,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.46702221688888207,0.13085442271840217,0.006419975946440781,51064.479999999996,
L06_002596,215,CASH_OUT,16256.23,C1413597807,2532132.54,212193.05,CASHOUT_L06_001298,0.0,0.0,0,0,L06_001298,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.46702221688888207,0.13085442271840217,0.006419975946440781,51064.479999999996,2515876.31
L06_002597,299,TRANSFER,24671.71,C799998366,239211.35,214539.64,C1063361489,6490332.96,6515004.67,0,0,L06_001299,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6436998378592937,0.10313770646752338,0.0024376314069472493,40552.89,
L06_002598,303,CASH_OUT,15881.18,C1063361489,6515004.67,0.0,CASHOUT_L06_001299,0.0,0.0,0,0,L06_001299,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.6436998378592937,0.10313770646752338,0.0024376314069472493,40552.89,6499123.49
L06_002599,273,TRANSFER,30165.25,C1466901097,204570.0,174404.75,C1732317274,190263.8,220429.05,0,0,L06_001300,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3801435421423449,0.14745686073226769,0.05202181835833345,41632.37,
L06_002600,276,CASH_OUT,11467.12,C1732317274,220429.05,0.0,CASHOUT_L06_001300,0.0,0.0,0,0,L06_001300,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.3801435421423449,0.14745686073226769,0.05202181835833345,41632.37,208961.93
L06_002601,351,TRANSFER,9717.79,C1694756641,107668.0,97950.20999999999,C1383862007,3729927.73,3739645.52,0,0,L06_001301,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3307699482963219,0.09025699372143998,0.0008595333388711131,12932.140000000001,
L06_002602,355,CASH_OUT,3214.35,C1383862007,3739645.52,0.0,CASHOUT_L06_001301,0.0,0.0,0,0,L06_001301,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.3307699482963219,0.09025699372143998,0.0008595333388711131,12932.140000000001,3736431.17
L06_002603,592,TRANSFER,34746.01,C178252307,233946.94,199200.93,C1663099604,1053443.82,1088189.83,0,0,L06_001302,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.33688967797771907,0.14852089965357101,0.0107569191305528,46451.58,
L06_002604,593,CASH_OUT,11705.57,C1663099604,1088189.83,0.0,CASHOUT_L06_001302,0.0,0.0,0,0,L06_001302,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.33688967797771907,0.14852089965357101,0.0107569191305528,46451.58,1076484.26
L06_002605,252,TRANSFER,9779.61,C740444515,67379.85,57600.240000000005,C2008627624,5153879.26,5163658.87,0,0,L06_001303,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3167938866674599,0.1451414629151,0.0005999854130565367,12877.73,
L06_002606,256,CASH_OUT,3098.12,C2008627624,5163658.87,0.0,CASHOUT_L06_001303,0.0,0.0,0,0,L06_001303,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.3167938866674599,0.1451414629151,0.0005999854130565367,12877.73,5160560.75
L06_002607,11,TRANSFER,11963.66,C168476353,105318.0,93354.34,C1943511242,54598.41,66562.07,0,0,L06_001304,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4736876038414172,0.11359558669932965,0.08513917911507259,17630.7,
L06_002608,14,CASH_OUT,5667.04,C1943511242,66562.07,0.0,CASHOUT_L06_001304,0.0,0.0,0,0,L06_001304,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.4736876038414172,0.11359558669932965,0.08513917911507259,17630.7,60895.030000000006
L06_002609,39,TRANSFER,40800.98,C1430501506,854274.0,813473.02,C592991487,268452.92,309253.89999999997,0,0,L06_001305,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3135203896590941,0.047760999398319515,0.041363876090164106,53592.920000000006,
L06_002610,44,CASH_OUT,12791.94,C592991487,309253.89999999997,418791.94,CASHOUT_L06_001305,0.0,0.0,0,0,L06_001305,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.3135203896590941,0.047760999398319515,0.041363876090164106,53592.920000000006,296461.95999999996
L06_002611,13,TRANSFER,42557.09,C1693567430,1534084.39,1491527.2999999998,C483474087,325777.25,368334.33999999997,0,0,L06_001306,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3874741365332013,0.027741035810943882,0.04476848398115691,59046.86,
L06_002612,14,CASH_OUT,16489.77,C483474087,368334.33999999997,1080503.01,CASHOUT_L06_001306,0.0,0.0,0,0,L06_001306,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.3874741365332013,0.027741035810943882,0.04476848398115691,59046.86,351844.56999999995
L06_002613,375,TRANSFER,9448.95,C1661892462,78247.0,68798.05,C1251974680,1186284.54,1195733.49,0,0,L06_001307,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6463765317140647,0.12075798433166768,0.005107810436922696,15556.53,
L06_002614,380,CASH_OUT,6107.58,C1251974680,1195733.49,0.0,CASHOUT_L06_001307,0.0,0.0,0,0,L06_001307,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.6463765317140647,0.12075798433166768,0.005107810436922696,15556.53,1189625.91
L06_002615,8,TRANSFER,8697.45,C421568677,59000.0,50302.55,C1304345230,51616.0,60313.45,0,0,L06_001308,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.21447340730979855,0.14741440677966103,0.030927927352854132,10562.82,
L06_002616,12,CASH_OUT,1865.37,C1304345230,60313.45,0.0,CASHOUT_L06_001308,0.0,0.0,0,0,L06_001308,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.21447340730979855,0.14741440677966103,0.030927927352854132,10562.82,58448.079999999994
L06_002617,44,TRANSFER,10759.6,C357539078,76425.0,65665.4,C366636126,179320.82,190080.42,0,0,L06_001309,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.39965009864419443,0.14078639188747138,0.022622424761056397,15059.68,
L06_002618,49,CASH_OUT,4300.08,C366636126,190080.42,37870.27,CASHOUT_L06_001309,0.0,0.0,0,0,L06_001309,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.39965009864419443,0.14078639188747138,0.022622424761056397,15059.68,185780.34000000003
L06_002619,21,TRANSFER,29980.62,C948961538,399260.0,369279.38,C791486868,257603.35,287583.97000000003,0,0,L06_001310,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.40742786983199375,0.07509046736462455,0.042474342363379984,42195.56,
L06_002620,25,CASH_OUT,12214.94,C791486868,287583.97000000003,140300.9,CASHOUT_L06_001310,0.0,0.0,0,0,L06_001310,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.40742786983199375,0.07509046736462455,0.042474342363379984,42195.56,275369.03
L06_002621,356,TRANSFER,42318.87,C1863010246,395026.03,352707.16000000003,C2047192561,384387.22,426706.08999999997,0,0,L06_001311,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.49282548460044134,0.10712932006025021,0.048876312030137654,63174.69,
L06_002622,359,CASH_OUT,20855.82,C2047192561,426706.08999999997,273345.42,CASHOUT_L06_001311,0.0,0.0,0,0,L06_001311,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.49282548460044134,0.10712932006025021,0.048876312030137654,63174.69,405850.26999999996
L06_002623,283,TRANSFER,42356.81,C1047019670,395751.02,353394.21,C363202087,3962627.5,4004984.31,0,0,L06_001312,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3965375404089234,0.1070289345053362,0.004193791710509847,59152.88,
L06_002624,285,CASH_OUT,16796.07,C363202087,4004984.31,184927.86,CASHOUT_L06_001312,0.0,0.0,0,0,L06_001312,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.3965375404089234,0.1070289345053362,0.004193791710509847,59152.88,3988188.24
L06_002625,204,TRANSFER,9904.45,C1137767800,69834.0,59929.55,C1146263984,411422.52,421326.97000000003,0,0,L06_001313,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.2968166288736171,0.14182847896440132,0.006977502532059601,12844.26,
L06_002626,205,CASH_OUT,2939.81,C1146263984,421326.97000000003,0.0,CASHOUT_L06_001313,0.0,0.0,0,0,L06_001313,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.2968166288736171,0.14182847896440132,0.006977502532059601,12844.26,418387.16000000003
L06_002627,329,TRANSFER,19371.02,C1527703527,156492.59,137121.57,C1103002671,189921.08,209292.09999999998,0,0,L06_001314,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4323999712330774,0.12378234649960104,0.04002076523671941,27747.050000000003,
L06_002628,332,CASH_OUT,8376.03,C1103002671,209292.09999999998,150657.19,CASHOUT_L06_001314,0.0,0.0,0,0,L06_001314,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.4323999712330774,0.12378234649960104,0.04002076523671941,27747.050000000003,200916.06999999998
L06_002629,141,TRANSFER,8971.83,C1251872259,62858.0,53886.17,C84024472,0.0,8971.83,0,0,L06_001315,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.2288159160041086,0.1427317127493716,0.22881619468937778,11024.73,
L06_002630,143,CASH_OUT,2052.9,C84024472,8971.83,0.0,CASHOUT_L06_001315,0.0,0.0,0,0,L06_001315,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.2288159160041086,0.1427317127493716,0.22881619468937778,11024.73,6918.93
L06_002631,228,TRANSFER,8732.94,C191952951,764233.7,755500.76,C175569291,1444305.71,1453038.65,0,0,L06_001316,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6206336242503482,0.011427054315976907,0.0037300866016193035,14152.900000000001,
L06_002632,231,CASH_OUT,5419.96,C175569291,1453038.65,0.0,CASHOUT_L06_001316,0.0,0.0,0,0,L06_001316,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.6206336242503482,0.011427054315976907,0.0037300866016193035,14152.900000000001,1447618.69
L06_002633,400,TRANSFER,9950.14,C307381725,70966.0,61015.86,C910496190,0.0,9950.14,0,0,L06_001317,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5342236182026379,0.1402099596990108,0.5342236390643751,15265.74,
L06_002634,405,CASH_OUT,5315.6,C910496190,9950.14,0.0,CASHOUT_L06_001317,0.0,0.0,0,0,L06_001317,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.5342236182026379,0.1402099596990108,0.5342236390643751,15265.74,4634.539999999999
L06_002635,187,TRANSFER,25491.95,C1197232420,203290.0,177798.05,C1003528765,4014883.46,4040375.41,0,0,L06_001318,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4049089685741466,0.12539696984603277,0.00255469330262061,35813.87,
L06_002636,190,CASH_OUT,10321.92,C1003528765,4040375.41,0.0,CASHOUT_L06_001318,0.0,0.0,0,0,L06_001318,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.4049089685741466,0.12539696984603277,0.00255469330262061,35813.87,4030053.49
L06_002637,130,TRANSFER,10677.26,C66680740,72170.0,61492.74,C2103896065,0.0,10677.26,0,0,L06_001319,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6407358856662948,0.14794596092559237,0.6407355445123561,17518.56,
L06_002638,134,CASH_OUT,6841.3,C2103896065,10677.26,0.0,CASHOUT_L06_001319,0.0,0.0,0,0,L06_001319,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.6407358856662948,0.14794596092559237,0.6407355445123561,17518.56,3835.96
L06_002639,259,TRANSFER,16240.13,C1255365917,305110.97,288870.83999999997,C1153049441,1013005.39,1029245.52,0,0,L06_001320,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.30900685328001976,0.05322696198042306,0.004875717117525078,21258.44,
L06_002640,261,CASH_OUT,5018.31,C1153049441,1029245.52,13696.32,CASHOUT_L06_001320,0.0,0.0,0,0,L06_001320,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.30900685328001976,0.05322696198042306,0.004875717117525078,21258.44,1024227.21
L06_002641,18,TRANSFER,16990.82,C999811945,127371.0,110380.18,C110753720,230664.65,247655.47,0,0,L06_001321,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5481851812144809,0.1333962990005574,0.03760918343535881,26304.940000000002,
L06_002642,20,CASH_OUT,9314.12,C110753720,247655.47,0.0,CASHOUT_L06_001321,0.0,0.0,0,0,L06_001321,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.5481851812144809,0.1333962990005574,0.03760918343535881,26304.940000000002,238341.35
L06_002643,283,TRANSFER,8819.37,C975496586,66886.0,58066.63,C408289439,0.0,8819.37,0,0,L06_001322,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5886553750963661,0.13185674132105374,0.5886554255009144,14010.94,
L06_002644,285,CASH_OUT,5191.57,C408289439,8819.37,0.0,CASHOUT_L06_001322,0.0,0.0,0,0,L06_001322,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.5886553750963661,0.13185674132105374,0.5886554255009144,14010.94,3627.800000000001
L06_002645,15,TRANSFER,18276.56,C1066116368,182031.73,163755.17,C814408370,739895.88,758172.4400000001,0,0,L06_001323,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4530221317836817,0.10040315498841877,0.010920589516548505,26556.25,
L06_002646,18,CASH_OUT,8279.69,C814408370,758172.4400000001,119847.84,CASHOUT_L06_001323,0.0,0.0,0,0,L06_001323,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.4530221317836817,0.10040315498841877,0.010920589516548505,26556.25,749892.7500000001
L06_002647,331,TRANSFER,13325.26,C2084860346,120389.0,107063.74,C948905132,21215.09,34540.35,0,0,L06_001324,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3407775494416997,0.1106850293631478,0.13146797875528188,17866.21,
L06_002648,333,CASH_OUT,4540.95,C948905132,34540.35,0.0,CASHOUT_L06_001324,0.0,0.0,0,0,L06_001324,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.3407775494416997,0.1106850293631478,0.13146797875528188,17866.21,29999.399999999998
L06_002649,180,TRANSFER,15352.22,C1386071512,298265.0,282912.78,C681194231,0.0,15352.22,0,0,L06_001325,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.43007704101304056,0.051471744924815176,0.4300772135886537,21954.86,
L06_002650,185,CASH_OUT,6602.64,C681194231,15352.22,0.0,CASHOUT_L06_001325,0.0,0.0,0,0,L06_001325,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.43007704101304056,0.051471744924815176,0.4300772135886537,21954.86,8749.579999999998
L06_002651,306,TRANSFER,63659.5,C2058235068,529065.0,465405.5,C107133875,307204.17,370863.67,0,0,L06_001326,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.27944824401789675,0.12032453479251132,0.04796786916335052,81449.04000000001,
L06_002652,309,CASH_OUT,17789.54,C107133875,370863.67,385045.39,CASHOUT_L06_001326,0.0,0.0,0,0,L06_001326,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.27944824401789675,0.12032453479251132,0.04796786916335052,81449.04000000001,353074.13
L06_002653,132,TRANSFER,9122.7,C1556529169,63626.8,54504.100000000006,C68380121,2592034.92,2601157.62,0,0,L06_001327,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.22212571957860272,0.14337826199023054,0.0007790339133696943,11149.09,
L06_002654,136,CASH_OUT,2026.39,C68380121,2601157.62,0.0,CASHOUT_L06_001327,0.0,0.0,0,0,L06_001327,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.22212571957860272,0.14337826199023054,0.0007790339133696943,11149.09,2599131.23
L06_002655,228,TRANSFER,14740.3,C2083158477,100301.0,85560.7,C1135466113,0.0,14740.3,0,0,L06_001328,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5607497149722258,0.146960648448171,0.5607497812120514,23005.92,
L06_002656,229,CASH_OUT,8265.62,C1135466113,14740.3,0.0,CASHOUT_L06_001328,0.0,0.0,0,0,L06_001328,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.5607497149722258,0.146960648448171,0.5607497812120514,23005.92,6474.6799999999985
L06_002657,236,TRANSFER,15825.89,C810301573,117268.0,101442.11,C616693586,0.0,15825.89,0,0,L06_001329,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6169794018113062,0.1349548896544667,0.6169795190033547,25590.14,
