record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,severity,is_legitimate_counterexample,cycle_position,cycle_length,step_gap_from_previous,scenario_step_window,scenario_total_amount,balance_usage_ratio,historical_pattern,cycle_pattern
L09_003032,521,TRANSFER,44310.36,CL000758_4,1639529.5,1595219.14,CL000758_1,2509263.75,2553574.11,0,0,L09_000758,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,6,147412.22,0.027026,NORMAL,A->B->C->D->A
L09_003033,221,TRANSFER,71710.74,CL000759_1,2130058.85,2058348.11,CL000759_2,1913488.82,1985199.56,0,0,L09_000759,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,8,291984.57,0.033666,NORMAL,A->B->C->D->A
L09_003034,224,TRANSFER,89626.4,CL000759_2,1985199.56,1895573.16,CL000759_3,2370409.27,2460035.67,0,0,L09_000759,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,8,291984.57,0.045147,NORMAL,A->B->C->D->A
L09_003035,226,TRANSFER,14049.53,CL000759_3,2460035.67,2445986.14,CL000759_4,2207461.76,2221511.29,0,0,L09_000759,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,8,291984.57,0.005711,NORMAL,A->B->C->D->A
L09_003036,229,TRANSFER,116597.9,CL000759_4,2221511.29,2104913.39,CL000759_1,2058348.11,2174946.01,0,0,L09_000759,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,8,291984.57,0.052486,NORMAL,A->B->C->D->A
L09_003037,665,TRANSFER,50105.14,CL000760_1,1919804.68,1869699.54,CL000760_2,1842879.92,1892985.06,0,0,L09_000760,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,7,376989.5,0.026099,NORMAL,A->B->C->D->A
L09_003038,667,TRANSFER,75574.15,CL000760_2,1892985.06,1817410.91,CL000760_3,1459119.37,1534693.52,0,0,L09_000760,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,7,376989.5,0.039923,NORMAL,A->B->C->D->A
L09_003039,670,TRANSFER,118055.53,CL000760_3,1534693.52,1416637.99,CL000760_4,1620492.66,1738548.19,0,0,L09_000760,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,7,376989.5,0.076924,NORMAL,A->B->C->D->A
L09_003040,672,TRANSFER,133254.68,CL000760_4,1738548.19,1605293.51,CL000760_1,1869699.54,2002954.22,0,0,L09_000760,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,7,376989.5,0.076647,NORMAL,A->B->C->D->A
L09_003041,78,TRANSFER,77290.77,CL000761_1,2243432.85,2166142.08,CL000761_2,2231598.91,2308889.68,0,0,L09_000761,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,6,347851.82,0.034452,NORMAL,A->B->C->D->A
L09_003042,79,TRANSFER,126859.89,CL000761_2,2308889.68,2182029.79,CL000761_3,1382414.01,1509273.9,0,0,L09_000761,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,6,347851.82,0.054944,NORMAL,A->B->C->D->A
L09_003043,82,TRANSFER,107509.25,CL000761_3,1509273.9,1401764.65,CL000761_4,2006005.93,2113515.18,0,0,L09_000761,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,6,347851.82,0.071232,NORMAL,A->B->C->D->A
L09_003044,84,TRANSFER,36191.91,CL000761_4,2113515.18,2077323.27,CL000761_1,2166142.08,2202333.99,0,0,L09_000761,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,6,347851.82,0.017124,NORMAL,A->B->C->D->A
L09_003045,438,TRANSFER,76565.49,CL000762_1,2325753.19,2249187.7,CL000762_2,1623585.54,1700151.03,0,0,L09_000762,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,8,286525.55,0.032921,NORMAL,A->B->C->D->A
L09_003046,441,TRANSFER,104593.37,CL000762_2,1700151.03,1595557.66,CL000762_3,2141194.95,2245788.32,0,0,L09_000762,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,8,286525.55,0.06152,NORMAL,A->B->C->D->A
L09_003047,443,TRANSFER,34380.81,CL000762_3,2245788.32,2211407.51,CL000762_4,1534966.67,1569347.48,0,0,L09_000762,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,8,286525.55,0.015309,NORMAL,A->B->C->D->A
L09_003048,446,TRANSFER,70985.88,CL000762_4,1569347.48,1498361.6,CL000762_1,2249187.7,2320173.58,0,0,L09_000762,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,8,286525.55,0.045233,NORMAL,A->B->C->D->A
L09_003049,421,TRANSFER,55199.28,CL000763_1,2421134.31,2365935.03,CL000763_2,2415138.34,2470337.62,0,0,L09_000763,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,6,236668.78,0.022799,NORMAL,A->B->C->D->A
L09_003050,423,TRANSFER,114117.43,CL000763_2,2470337.62,2356220.19,CL000763_3,2432170.63,2546288.06,0,0,L09_000763,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,6,236668.78,0.046195,NORMAL,A->B->C->D->A
L09_003051,426,TRANSFER,23351.07,CL000763_3,2546288.06,2522936.99,CL000763_4,1878016.2,1901367.27,0,0,L09_000763,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,6,236668.78,0.009171,NORMAL,A->B->C->D->A
L09_003052,427,TRANSFER,44001.0,CL000763_4,1901367.27,1857366.27,CL000763_1,2365935.03,2409936.03,0,0,L09_000763,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,6,236668.78,0.023142,NORMAL,A->B->C->D->A
L09_003053,592,TRANSFER,32093.17,CL000764_1,1625743.34,1593650.17,CL000764_2,1770130.5,1802223.67,0,0,L09_000764,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,7,288168.17,0.019741,NORMAL,A->B->C->D->A
L09_003054,595,TRANSFER,139817.85,CL000764_2,1802223.67,1662405.82,CL000764_3,1743161.8,1882979.65,0,0,L09_000764,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,7,288168.17,0.077581,NORMAL,A->B->C->D->A
L09_003055,596,TRANSFER,55229.38,CL000764_3,1882979.65,1827750.27,CL000764_4,2027907.44,2083136.82,0,0,L09_000764,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,7,288168.17,0.029331,NORMAL,A->B->C->D->A
L09_003056,599,TRANSFER,61027.77,CL000764_4,2083136.82,2022109.05,CL000764_1,1593650.17,1654677.94,0,0,L09_000764,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,7,288168.17,0.029296,NORMAL,A->B->C->D->A
L09_003057,830,TRANSFER,33698.94,CL000765_1,1847834.43,1814135.49,CL000765_2,1409074.01,1442772.95,0,0,L09_000765,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,319613.44,0.018237,NORMAL,A->B->C->D->A
L09_003058,831,TRANSFER,98857.55,CL000765_2,1442772.95,1343915.4,CL000765_3,1787436.69,1886294.24,0,0,L09_000765,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,5,319613.44,0.068519,NORMAL,A->B->C->D->A
L09_003059,834,TRANSFER,76766.58,CL000765_3,1886294.24,1809527.66,CL000765_4,2077125.62,2153892.2,0,0,L09_000765,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,5,319613.44,0.040697,NORMAL,A->B->C->D->A
L09_003060,835,TRANSFER,110290.37,CL000765_4,2153892.2,2043601.83,CL000765_1,1814135.49,1924425.86,0,0,L09_000765,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,5,319613.44,0.051205,NORMAL,A->B->C->D->A
L09_003061,509,TRANSFER,80425.5,CL000766_1,1950789.51,1870364.01,CL000766_2,1620452.34,1700877.84,0,0,L09_000766,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,7,373359.01,0.041227,NORMAL,A->B->C->D->A
L09_003062,512,TRANSFER,135349.95,CL000766_2,1700877.84,1565527.89,CL000766_3,1731928.68,1867278.63,0,0,L09_000766,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,7,373359.01,0.079577,NORMAL,A->B->C->D->A
L09_003063,515,TRANSFER,64373.87,CL000766_3,1867278.63,1802904.76,CL000766_4,2413314.49,2477688.36,0,0,L09_000766,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,7,373359.01,0.034475,NORMAL,A->B->C->D->A
L09_003064,516,TRANSFER,93209.69,CL000766_4,2477688.36,2384478.67,CL000766_1,1870364.01,1963573.7,0,0,L09_000766,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,7,373359.01,0.03762,NORMAL,A->B->C->D->A
L09_003065,429,TRANSFER,72018.68,CL000767_1,2426026.42,2354007.74,CL000767_2,1743207.69,1815226.37,0,0,L09_000767,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,244887.31,0.029686,NORMAL,A->B->C->D->A
L09_003066,431,TRANSFER,58639.57,CL000767_2,1815226.37,1756586.8,CL000767_3,2246356.45,2304996.02,0,0,L09_000767,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,5,244887.31,0.032304,NORMAL,A->B->C->D->A
L09_003067,432,TRANSFER,60071.24,CL000767_3,2304996.02,2244924.78,CL000767_4,1344173.47,1404244.71,0,0,L09_000767,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,5,244887.31,0.026061,NORMAL,A->B->C->D->A
L09_003068,434,TRANSFER,54157.82,CL000767_4,1404244.71,1350086.89,CL000767_1,2354007.74,2408165.56,0,0,L09_000767,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,5,244887.31,0.038567,NORMAL,A->B->C->D->A
L09_003069,73,TRANSFER,110310.13,CL000768_1,2522280.62,2411970.49,CL000768_2,2059046.59,2169356.72,0,0,L09_000768,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,6,391000.37,0.043734,NORMAL,A->B->C->D->A
L09_003070,74,TRANSFER,82984.0,CL000768_2,2169356.72,2086372.72,CL000768_3,2197325.52,2280309.52,0,0,L09_000768,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,6,391000.37,0.038253,NORMAL,A->B->C->D->A
L09_003071,76,TRANSFER,167592.38,CL000768_3,2280309.52,2112717.14,CL000768_4,1514839.49,1682431.87,0,0,L09_000768,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,6,391000.37,0.073495,NORMAL,A->B->C->D->A
L09_003072,79,TRANSFER,30113.86,CL000768_4,1682431.87,1652318.01,CL000768_1,2411970.49,2442084.35,0,0,L09_000768,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,6,391000.37,0.017899,NORMAL,A->B->C->D->A
L09_003073,335,TRANSFER,129221.23,CL000769_1,1945599.54,1816378.31,CL000769_2,1577587.57,1706808.8,0,0,L09_000769,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,4,450988.64,0.066417,NORMAL,A->B->C->D->A
L09_003074,336,TRANSFER,86679.38,CL000769_2,1706808.8,1620129.42,CL000769_3,1843044.97,1929724.35,0,0,L09_000769,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,4,450988.64,0.050784,NORMAL,A->B->C->D->A
L09_003075,337,TRANSFER,149244.1,CL000769_3,1929724.35,1780480.25,CL000769_4,1790682.38,1939926.48,0,0,L09_000769,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,4,450988.64,0.07734,NORMAL,A->B->C->D->A
L09_003076,339,TRANSFER,85843.93,CL000769_4,1939926.48,1854082.55,CL000769_1,1816378.31,1902222.24,0,0,L09_000769,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,4,450988.64,0.044251,NORMAL,A->B->C->D->A
L09_003077,282,TRANSFER,30220.76,CL000770_1,2492827.99,2462607.23,CL000770_2,1760692.0,1790912.76,0,0,L09_000770,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,7,276626.03,0.012123,NORMAL,A->B->C->D->A
L09_003078,285,TRANSFER,147528.9,CL000770_2,1790912.76,1643383.86,CL000770_3,1470776.24,1618305.14,0,0,L09_000770,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,7,276626.03,0.082376,NORMAL,A->B->C->D->A
L09_003079,286,TRANSFER,60922.56,CL000770_3,1618305.14,1557382.58,CL000770_4,2270373.01,2331295.57,0,0,L09_000770,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,7,276626.03,0.037646,NORMAL,A->B->C->D->A
L09_003080,289,TRANSFER,37953.81,CL000770_4,2331295.57,2293341.76,CL000770_1,2462607.23,2500561.04,0,0,L09_000770,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,7,276626.03,0.01628,NORMAL,A->B->C->D->A
L09_003081,11,TRANSFER,144898.31,CL000771_1,2179839.2,2034940.89,CL000771_2,1921554.33,2066452.64,0,0,L09_000771,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,6,407670.98,0.066472,NORMAL,A->B->C->D->A
L09_003082,12,TRANSFER,167995.54,CL000771_2,2066452.64,1898457.1,CL000771_3,1293004.37,1460999.91,0,0,L09_000771,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,6,407670.98,0.081297,NORMAL,A->B->C->D->A
L09_003083,14,TRANSFER,23520.48,CL000771_3,1460999.91,1437479.43,CL000771_4,2483587.85,2507108.33,0,0,L09_000771,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,6,407670.98,0.016099,NORMAL,A->B->C->D->A
L09_003084,17,TRANSFER,71256.65,CL000771_4,2507108.33,2435851.68,CL000771_1,2034940.89,2106197.54,0,0,L09_000771,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,6,407670.98,0.028422,NORMAL,A->B->C->D->A
L09_003085,332,TRANSFER,51325.46,CL000772_1,2122109.83,2070784.37,CL000772_2,2331657.96,2382983.42,0,0,L09_000772,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,7,339848.6,0.024186,NORMAL,A->B->C->D->A
L09_003086,333,TRANSFER,26785.95,CL000772_2,2382983.42,2356197.47,CL000772_3,1609326.35,1636112.3,0,0,L09_000772,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,7,339848.6,0.011241,NORMAL,A->B->C->D->A
L09_003087,336,TRANSFER,116088.51,CL000772_3,1636112.3,1520023.79,CL000772_4,2269959.55,2386048.06,0,0,L09_000772,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,7,339848.6,0.070954,NORMAL,A->B->C->D->A
L09_003088,339,TRANSFER,145648.68,CL000772_4,2386048.06,2240399.38,CL000772_1,2070784.37,2216433.05,0,0,L09_000772,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,7,339848.6,0.061042,NORMAL,A->B->C->D->A
L09_003089,375,TRANSFER,109298.56,CL000773_1,1538062.29,1428763.73,CL000773_2,1648036.82,1757335.38,0,0,L09_000773,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,6,556945.09,0.071063,NORMAL,A->B->C->D->A
L09_003090,377,TRANSFER,147423.67,CL000773_2,1757335.38,1609911.71,CL000773_3,1549729.13,1697152.8,0,0,L09_000773,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,6,556945.09,0.08389,NORMAL,A->B->C->D->A
L09_003091,380,TRANSFER,142671.09,CL000773_3,1697152.8,1554481.71,CL000773_4,1386622.51,1529293.6,0,0,L09_000773,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,6,556945.09,0.084065,NORMAL,A->B->C->D->A
L09_003092,381,TRANSFER,157551.77,CL000773_4,1529293.6,1371741.83,CL000773_1,1428763.73,1586315.5,0,0,L09_000773,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,6,556945.09,0.103023,NORMAL,A->B->C->D->A
L09_003093,304,TRANSFER,44467.42,CL000774_1,1928030.03,1883562.61,CL000774_2,1317417.08,1361884.5,0,0,L09_000774,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,7,326431.9,0.023064,NORMAL,A->B->C->D->A
L09_003094,306,TRANSFER,62357.41,CL000774_2,1361884.5,1299527.09,CL000774_3,2492768.9,2555126.31,0,0,L09_000774,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,7,326431.9,0.045788,NORMAL,A->B->C->D->A
L09_003095,309,TRANSFER,115768.7,CL000774_3,2555126.31,2439357.61,CL000774_4,2269765.75,2385534.45,0,0,L09_000774,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,7,326431.9,0.045308,NORMAL,A->B->C->D->A
L09_003096,311,TRANSFER,103838.37,CL000774_4,2385534.45,2281696.08,CL000774_1,1883562.61,1987400.98,0,0,L09_000774,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,7,326431.9,0.043528,NORMAL,A->B->C->D->A
L09_003097,56,TRANSFER,39625.87,CL000775_1,1332514.03,1292888.16,CL000775_2,2060403.52,2100029.39,0,0,L09_000775,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,6,354631.2,0.029738,NORMAL,A->B->C->D->A
L09_003098,58,TRANSFER,128610.02,CL000775_2,2100029.39,1971419.37,CL000775_3,1415361.59,1543971.61,0,0,L09_000775,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,6,354631.2,0.061242,NORMAL,A->B->C->D->A
L09_003099,60,TRANSFER,21266.09,CL000775_3,1543971.61,1522705.52,CL000775_4,2256294.97,2277561.06,0,0,L09_000775,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,6,354631.2,0.013774,NORMAL,A->B->C->D->A
L09_003100,62,TRANSFER,165129.22,CL000775_4,2277561.06,2112431.84,CL000775_1,1292888.16,1458017.38,0,0,L09_000775,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,6,354631.2,0.072503,NORMAL,A->B->C->D->A
L09_003101,54,TRANSFER,143160.53,CL000776_1,2355967.74,2212807.21,CL000776_2,1508118.48,1651279.01,0,0,L09_000776,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,353443.92,0.060765,NORMAL,A->B->C->D->A
L09_003102,56,TRANSFER,28207.0,CL000776_2,1651279.01,1623072.01,CL000776_3,2289169.61,2317376.61,0,0,L09_000776,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,5,353443.92,0.017082,NORMAL,A->B->C->D->A
L09_003103,58,TRANSFER,112563.68,CL000776_3,2317376.61,2204812.93,CL000776_4,2520769.13,2633332.81,0,0,L09_000776,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,5,353443.92,0.048574,NORMAL,A->B->C->D->A
L09_003104,59,TRANSFER,69512.71,CL000776_4,2633332.81,2563820.1,CL000776_1,2212807.21,2282319.92,0,0,L09_000776,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,5,353443.92,0.026397,NORMAL,A->B->C->D->A
L09_003105,357,TRANSFER,119453.65,CL000777_1,1411531.46,1292077.81,CL000777_2,1945423.37,2064877.02,0,0,L09_000777,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,3,352821.28,0.084627,NORMAL,A->B->C->D->A
L09_003106,358,TRANSFER,81528.58,CL000777_2,2064877.02,1983348.44,CL000777_3,1490547.07,1572075.65,0,0,L09_000777,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,3,352821.28,0.039484,NORMAL,A->B->C->D->A
L09_003107,359,TRANSFER,95133.91,CL000777_3,1572075.65,1476941.74,CL000777_4,2461098.72,2556232.63,0,0,L09_000777,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,3,352821.28,0.060515,NORMAL,A->B->C->D->A
L09_003108,360,TRANSFER,56705.14,CL000777_4,2556232.63,2499527.49,CL000777_1,1292077.81,1348782.95,0,0,L09_000777,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,3,352821.28,0.022183,NORMAL,A->B->C->D->A
L09_003109,510,TRANSFER,65271.04,CL000778_1,2092680.6,2027409.56,CL000778_2,1483894.02,1549165.06,0,0,L09_000778,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,256715.15,0.03119,NORMAL,A->B->C->D->A
L09_003110,512,TRANSFER,63545.33,CL000778_2,1549165.06,1485619.73,CL000778_3,2032564.85,2096110.18,0,0,L09_000778,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,5,256715.15,0.041019,NORMAL,A->B->C->D->A
L09_003111,514,TRANSFER,57003.72,CL000778_3,2096110.18,2039106.46,CL000778_4,1919774.71,1976778.43,0,0,L09_000778,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,5,256715.15,0.027195,NORMAL,A->B->C->D->A
L09_003112,515,TRANSFER,70895.06,CL000778_4,1976778.43,1905883.37,CL000778_1,2027409.56,2098304.62,0,0,L09_000778,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,5,256715.15,0.035864,NORMAL,A->B->C->D->A
L09_003113,351,TRANSFER,112357.78,CL000779_1,2191957.01,2079599.23,CL000779_2,2317039.64,2429397.42,0,0,L09_000779,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,8,316884.65,0.051259,NORMAL,A->B->C->D->A
L09_003114,354,TRANSFER,76046.34,CL000779_2,2429397.42,2353351.08,CL000779_3,2210296.35,2286342.69,0,0,L09_000779,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,8,316884.65,0.031303,NORMAL,A->B->C->D->A
L09_003115,356,TRANSFER,45353.85,CL000779_3,2286342.69,2240988.84,CL000779_4,2058252.18,2103606.03,0,0,L09_000779,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,8,316884.65,0.019837,NORMAL,A->B->C->D->A
L09_003116,359,TRANSFER,83126.68,CL000779_4,2103606.03,2020479.35,CL000779_1,2079599.23,2162725.91,0,0,L09_000779,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,8,316884.65,0.039516,NORMAL,A->B->C->D->A
L09_003117,706,TRANSFER,84914.15,CL000780_1,1994525.4,1909611.25,CL000780_2,2374191.69,2459105.84,0,0,L09_000780,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,338752.8,0.042574,NORMAL,A->B->C->D->A
L09_003118,707,TRANSFER,34201.31,CL000780_2,2459105.84,2424904.53,CL000780_3,1495579.58,1529780.89,0,0,L09_000780,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,5,338752.8,0.013908,NORMAL,A->B->C->D->A
L09_003119,710,TRANSFER,129959.78,CL000780_3,1529780.89,1399821.11,CL000780_4,2420233.6,2550193.38,0,0,L09_000780,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,5,338752.8,0.084953,NORMAL,A->B->C->D->A
L09_003120,711,TRANSFER,89677.56,CL000780_4,2550193.38,2460515.82,CL000780_1,1909611.25,1999288.81,0,0,L09_000780,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,5,338752.8,0.035165,NORMAL,A->B->C->D->A
L09_003121,16,TRANSFER,98450.16,CL000781_1,1999668.94,1901218.78,CL000781_2,2415290.27,2513740.43,0,0,L09_000781,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,350243.54,0.049233,NORMAL,A->B->C->D->A
L09_003122,17,TRANSFER,21660.66,CL000781_2,2513740.43,2492079.77,CL000781_3,1355936.16,1377596.82,0,0,L09_000781,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,5,350243.54,0.008617,NORMAL,A->B->C->D->A
L09_003123,20,TRANSFER,157748.13,CL000781_3,1377596.82,1219848.69,CL000781_4,1828013.43,1985761.56,0,0,L09_000781,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,5,350243.54,0.11451,NORMAL,A->B->C->D->A
L09_003124,21,TRANSFER,72384.59,CL000781_4,1985761.56,1913376.97,CL000781_1,1901218.78,1973603.37,0,0,L09_000781,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,5,350243.54,0.036452,NORMAL,A->B->C->D->A
L09_003125,135,TRANSFER,157518.02,CL000782_1,2261348.07,2103830.05,CL000782_2,2192071.35,2349589.37,0,0,L09_000782,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,503424.45,0.069657,NORMAL,A->B->C->D->A
L09_003126,138,TRANSFER,150057.54,CL000782_2,2349589.37,2199531.83,CL000782_3,1927847.25,2077904.79,0,0,L09_000782,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,5,503424.45,0.063865,NORMAL,A->B->C->D->A
L09_003127,139,TRANSFER,67719.97,CL000782_3,2077904.79,2010184.82,CL000782_4,2386813.42,2454533.39,0,0,L09_000782,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,5,503424.45,0.032591,NORMAL,A->B->C->D->A
L09_003128,140,TRANSFER,128128.92,CL000782_4,2454533.39,2326404.47,CL000782_1,2103830.05,2231958.97,0,0,L09_000782,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,5,503424.45,0.052201,NORMAL,A->B->C->D->A
L09_003129,642,TRANSFER,143922.45,CL000783_1,2105306.01,1961383.56,CL000783_2,2022017.35,2165939.8,0,0,L09_000783,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,495326.91,0.068362,NORMAL,A->B->C->D->A
L09_003130,643,TRANSFER,90660.26,CL000783_2,2165939.8,2075279.54,CL000783_3,2263944.34,2354604.6,0,0,L09_000783,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,5,495326.91,0.041857,NORMAL,A->B->C->D->A
L09_003131,646,TRANSFER,131395.7,CL000783_3,2354604.6,2223208.9,CL000783_4,1670683.86,1802079.56,0,0,L09_000783,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,5,495326.91,0.055804,NORMAL,A->B->C->D->A
L09_003132,647,TRANSFER,129348.5,CL000783_4,1802079.56,1672731.06,CL000783_1,1961383.56,2090732.06,0,0,L09_000783,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,5,495326.91,0.071777,NORMAL,A->B->C->D->A
L09_003133,74,TRANSFER,95965.67,CL000784_1,1864939.53,1768973.86,CL000784_2,1533067.03,1629032.7,0,0,L09_000784,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,6,420565.31,0.051458,NORMAL,A->B->C->D->A
L09_003134,77,TRANSFER,147222.66,CL000784_2,1629032.7,1481810.04,CL000784_3,1734866.17,1882088.83,0,0,L09_000784,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,6,420565.31,0.090374,NORMAL,A->B->C->D->A
L09_003135,78,TRANSFER,124298.11,CL000784_3,1882088.83,1757790.72,CL000784_4,1712208.64,1836506.75,0,0,L09_000784,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,6,420565.31,0.066043,NORMAL,A->B->C->D->A
