account_id,paysim_id,is_sender,is_receiver
A222491,M1727861832,0,1
A222492,M1727896802,0,1
A222493,M1727939232,0,1
A222494,M1727949271,0,1
A222495,M1727972805,0,1
A222496,M1727984747,0,1
A222497,M1727996428,0,1
A222498,M1728004023,0,1
A222499,M1728045982,0,1
A222500,M1728129710,0,1
A222501,M1728160227,0,1
A222502,M1728335905,0,1
A222503,M1728373950,0,1
A222504,M1728439617,0,1
A222505,M1728574296,0,1
A222506,M1728624625,0,1
A222507,M1728701910,0,1
A222508,M1728757772,0,1
A222509,M1728779506,0,1
A222510,M1728801633,0,1
A222511,M1728966496,0,1
A222512,M1729069331,0,1
A222513,M1729164794,0,1
A222514,M1729170397,0,1
A222515,M1729222579,0,1
A222516,M1729223782,0,1
A222517,M1729244683,0,1
A222518,M1729256826,0,1
A222519,M1729301707,0,1
A222520,M1729303971,0,1
A222521,M1729428205,0,1
A222522,M1729439193,0,1
A222523,M1729453167,0,1
A222524,M172956094,0,1
A222525,M1729590238,0,1
A222526,M1729595581,0,1
A222527,M172973572,0,1
A222528,M1729769190,0,1
A222529,M1729772040,0,1
A222530,M1729811469,0,1
A222531,M1729850111,0,1
A222532,M1729863234,0,1
A222533,M1729880531,0,1
A222534,M1729928717,0,1
A222535,M1729955328,0,1
A222536,M1729957269,0,1
A222537,M1729969338,0,1
A222538,M1730016184,0,1
A222539,M1730386385,0,1
A222540,M1730468683,0,1
A222541,M1730475426,0,1
A222542,M1730527224,0,1
A222543,M1730538413,0,1
A222544,M1730610678,0,1
A222545,M1730626397,0,1
A222546,M1730869305,0,1
A222547,M1730932483,0,1
A222548,M1730933281,0,1
A222549,M1731003055,0,1
A222550,M1731091836,0,1
A222551,M1731134564,0,1
A222552,M1731165568,0,1
A222553,M1731180838,0,1
A222554,M1731293727,0,1
A222555,M1731298582,0,1
A222556,M173137331,0,1
A222557,M1731396347,0,1
A222558,M1731501900,0,1
A222559,M173157418,0,1
A222560,M1731579653,0,1
A222561,M1731638052,0,1
A222562,M1731645393,0,1
A222563,M1731654605,0,1
A222564,M173167530,0,1
A222565,M1731698180,0,1
A222566,M1731698955,0,1
A222567,M1731748195,0,1
A222568,M1731862883,0,1
A222569,M1731893938,0,1
A222570,M173204435,0,1
A222571,M1732063962,0,1
A222572,M1732220892,0,1
A222573,M1732308589,0,1
A222574,M1732381241,0,1
A222575,M1732485217,0,1
A222576,M1732564151,0,1
A222577,M1732635053,0,1
A222578,M173270137,0,1
A222579,M173289399,0,1
A222580,M1732928533,0,1
A222581,M1732962104,0,1
A222582,M1732988090,0,1
A222583,M1732993826,0,1
A222584,M1733036063,0,1
A222585,M1733119475,0,1
A222586,M1733141083,0,1
A222587,M173315163,0,1
A222588,M173326085,0,1
A222589,M1733296123,0,1
A222590,M1733334040,0,1
A222591,M1733375872,0,1
A222592,M1733376419,0,1
A222593,M1733392069,0,1
A222594,M1733420475,0,1
A222595,M173342430,0,1
A222596,M1733429893,0,1
A222597,M1733437812,0,1
A222598,M1733449516,0,1
A222599,M1733457769,0,1
A222600,M1733506290,0,1
A222601,M1733533962,0,1
A222602,M1733644878,0,1
A222603,M1733677500,0,1
A222604,M1733702134,0,1
A222605,M1733726300,0,1
A222606,M1733747762,0,1
A222607,M1733754410,0,1
A222608,M1733756536,0,1
A222609,M1733856994,0,1
A222610,M17338619,0,1
A222611,M1733867401,0,1
A222612,M1733886718,0,1
A222613,M1733938885,0,1
A222614,M1733975150,0,1
A222615,M1734091306,0,1
A222616,M1734094770,0,1
A222617,M1734233647,0,1
A222618,M1734239626,0,1
A222619,M1734275399,0,1
A222620,M1734326933,0,1
A222621,M1734355655,0,1
A222622,M1734356316,0,1
A222623,M1734419990,0,1
A222624,M1734457715,0,1
A222625,M1734506484,0,1
A222626,M1734644770,0,1
A222627,M1734744870,0,1
A222628,M1734746444,0,1
A222629,M1734905274,0,1
A222630,M1734936495,0,1
A222631,M1735034894,0,1
A222632,M1735210724,0,1
A222633,M1735276848,0,1
A222634,M1735293008,0,1
A222635,M1735294723,0,1
A222636,M1735296483,0,1
A222637,M1735409235,0,1
A222638,M1735531907,0,1
A222639,M1735532261,0,1
A222640,M1735594050,0,1
A222641,M1735604745,0,1
A222642,M173567540,0,1
A222643,M1735713622,0,1
A222644,M173581328,0,1
A222645,M1735852622,0,1
A222646,M1735878897,0,1
A222647,M1735905010,0,1
A222648,M173591005,0,1
A222649,M1735921496,0,1
A222650,M1735951215,0,1
A222651,M1735961250,0,1
A222652,M1735976482,0,1
A222653,M1736052490,0,1
A222654,M1736052689,0,1
A222655,M1736073100,0,1
A222656,M1736152193,0,1
A222657,M1736242420,0,1
A222658,M1736272792,0,1
A222659,M1736288641,0,1
A222660,M1736447201,0,1
A222661,M1736540302,0,1
A222662,M173668005,0,1
A222663,M1736780540,0,1
A222664,M1736945766,0,1
A222665,M1736949509,0,1
A222666,M1736958620,0,1
A222667,M1736973499,0,1
A222668,M1736988703,0,1
A222669,M1737204495,0,1
A222670,M1737218424,0,1
A222671,M1737236757,0,1
A222672,M1737265488,0,1
A222673,M1737299197,0,1
A222674,M1737458295,0,1
A222675,M1737475602,0,1
A222676,M1737511707,0,1
A222677,M1737547989,0,1
A222678,M1737589660,0,1
A222679,M1737594613,0,1
A222680,M1737749147,0,1
A222681,M1737803539,0,1
A222682,M17378870,0,1
A222683,M1737938306,0,1
A222684,M1737998333,0,1
A222685,M1738225814,0,1
A222686,M1738297884,0,1
A222687,M1738346967,0,1
A222688,M1738354274,0,1
A222689,M1738376557,0,1
A222690,M1738421800,0,1
A222691,M1738477886,0,1
A222692,M1738493158,0,1
A222693,M1738546474,0,1
A222694,M17386141,0,1
A222695,M1738650965,0,1
A222696,M1738687926,0,1
A222697,M1738736775,0,1
A222698,M173873820,0,1
A222699,M1738742867,0,1
A222700,M1738784081,0,1
A222701,M1738858199,0,1
A222702,M1738895287,0,1
A222703,M1739103046,0,1
A222704,M1739115792,0,1
A222705,M1739143593,0,1
A222706,M1739144164,0,1
A222707,M1739338937,0,1
A222708,M1739359079,0,1
A222709,M1739389185,0,1
A222710,M1739539752,0,1
A222711,M173962701,0,1
A222712,M1739653576,0,1
A222713,M1739671104,0,1
A222714,M1739751769,0,1
A222715,M1739782466,0,1
A222716,M1739836347,0,1
A222717,M1740040119,0,1
A222718,M1740065081,0,1
A222719,M1740097956,0,1
A222720,M1740149435,0,1
A222721,M1740180172,0,1
A222722,M1740275607,0,1
A222723,M174028974,0,1
A222724,M1740304280,0,1
A222725,M1740391340,0,1
A222726,M1740397772,0,1
A222727,M1740421559,0,1
A222728,M1740446870,0,1
A222729,M1740474685,0,1
A222730,M174048014,0,1
A222731,M1740566541,0,1
A222732,M1740598367,0,1
A222733,M1740642304,0,1
A222734,M1740736781,0,1
A222735,M1740815092,0,1
A222736,M1740832812,0,1
A222737,M1740860905,0,1
A222738,M1740861556,0,1
A222739,M1740953554,0,1
A222740,M1740959498,0,1
A222741,M1740973188,0,1
A222742,M174098923,0,1
A222743,M1741044516,0,1
A222744,M1741129176,0,1
A222745,M174123213,0,1
A222746,M1741278180,0,1
A222747,M1741435821,0,1
A222748,M174144089,0,1
A222749,M1741448725,0,1
A222750,M1741474895,0,1
A222751,M1741615983,0,1
A222752,M174167222,0,1
A222753,M1741842618,0,1
A222754,M1741866464,0,1
A222755,M1741956339,0,1
A222756,M1741987713,0,1
A222757,M1742139272,0,1
A222758,M1742234105,0,1
A222759,M1742248194,0,1
A222760,M1742280942,0,1
A222761,M1742295361,0,1
A222762,M1742367084,0,1
A222763,M1742368595,0,1
A222764,M1742375452,0,1
A222765,M1742585981,0,1
A222766,M1742640900,0,1
A222767,M1742651023,0,1
A222768,M1742687870,0,1
A222769,M1742728456,0,1
A222770,M1742736510,0,1
A222771,M1742779100,0,1
A222772,M1742837852,0,1
A222773,M174288039,0,1
A222774,M1742895231,0,1
A222775,M1742906921,0,1
A222776,M1742940210,0,1
A222777,M1742955648,0,1
A222778,M174298617,0,1
A222779,M1743211534,0,1
A222780,M174346084,0,1
A222781,M1743566491,0,1
A222782,M1743571454,0,1
A222783,M1743609165,0,1
A222784,M174379822,0,1
A222785,M1743852481,0,1
A222786,M1743902821,0,1
A222787,M1743934041,0,1
A222788,M1743980289,0,1
A222789,M1744026257,0,1
A222790,M1744154647,0,1
A222791,M1744232831,0,1
A222792,M1744236530,0,1
A222793,M1744249773,0,1
A222794,M1744460195,0,1
A222795,M1744516188,0,1
A222796,M1744661708,0,1
A222797,M1744674364,0,1
A222798,M1744786436,0,1
A222799,M1744813998,0,1
A222800,M1744858599,0,1
A222801,M1745000083,0,1
A222802,M1745243762,0,1
A222803,M1745244556,0,1
A222804,M1745455373,0,1
A222805,M1745496122,0,1
A222806,M1745512199,0,1
A222807,M1745578299,0,1
A222808,M1745585710,0,1
A222809,M1745748710,0,1
A222810,M1745988734,0,1
A222811,M1746110020,0,1
A222812,M1746178808,0,1
A222813,M1746400066,0,1
A222814,M174644194,0,1
A222815,M1746454456,0,1
A222816,M1746470103,0,1
A222817,M1746572911,0,1
A222818,M174657730,0,1
A222819,M1746723379,0,1
A222820,M1746826570,0,1
A222821,M1746895192,0,1
A222822,M1746964310,0,1
A222823,M1746974858,0,1
A222824,M1746984740,0,1
A222825,M1747040050,0,1
A222826,M1747097541,0,1
A222827,M1747161602,0,1
A222828,M1747242902,0,1
A222829,M1747254193,0,1
A222830,M1747321085,0,1
A222831,M1747532522,0,1
A222832,M1747547696,0,1
A222833,M174755512,0,1
A222834,M1747618992,0,1
A222835,M1747645951,0,1
A222836,M1747685490,0,1
A222837,M1747774102,0,1
A222838,M1747895523,0,1
A222839,M1747912490,0,1
A222840,M1748037892,0,1
A222841,M174806218,0,1
A222842,M174808547,0,1
A222843,M1748136279,0,1
A222844,M1748139143,0,1
A222845,M1748217612,0,1
A222846,M1748274252,0,1
A222847,M1748316507,0,1
A222848,M1748378863,0,1
A222849,M174838248,0,1
A222850,M174839799,0,1
A222851,M1748412196,0,1
A222852,M1748453197,0,1
A222853,M1748496703,0,1
A222854,M174862632,0,1
A222855,M1748733482,0,1
A222856,M1748801560,0,1
A222857,M1748813270,0,1
A222858,M1748830470,0,1
A222859,M1748846595,0,1
A222860,M1749008432,0,1
A222861,M1749070615,0,1
A222862,M1749139368,0,1
A222863,M1749192533,0,1
A222864,M1749256195,0,1
A222865,M1749259165,0,1
A222866,M174927330,0,1
A222867,M1749332304,0,1
A222868,M1749356631,0,1
A222869,M1749466640,0,1
A222870,M1749482547,0,1
A222871,M1749494111,0,1
A222872,M1749607539,0,1
A222873,M1749673685,0,1
A222874,M1749889213,0,1
A222875,M1749944404,0,1
A222876,M1749946989,0,1
A222877,M1750005317,0,1
A222878,M1750082641,0,1
A222879,M1750150668,0,1
A222880,M1750172368,0,1
A222881,M1750299802,0,1
A222882,M1750310265,0,1
A222883,M1750364293,0,1
A222884,M1750397998,0,1
A222885,M1750445310,0,1
A222886,M1750510917,0,1
A222887,M1750531780,0,1
A222888,M1750645020,0,1
A222889,M1750673550,0,1
A222890,M1750692755,0,1
A222891,M1750785465,0,1
A222892,M1750869709,0,1
A222893,M1750871005,0,1
A222894,M1750872135,0,1
A222895,M1750893647,0,1
A222896,M1750943158,0,1
A222897,M1750999616,0,1
A222898,M1751020320,0,1
A222899,M1751111685,0,1
A222900,M1751133201,0,1
A222901,M1751220587,0,1
A222902,M1751355512,0,1
A222903,M1751489175,0,1
A222904,M1751523183,0,1
A222905,M1751556445,0,1
A222906,M1751574747,0,1
A222907,M1751644958,0,1
A222908,M1751679745,0,1
A222909,M175169170,0,1
A222910,M1751700398,0,1
A222911,M1751701842,0,1
A222912,M17517654,0,1
A222913,M175192582,0,1
A222914,M1751932417,0,1
A222915,M1752007025,0,1
A222916,M1752066459,0,1
A222917,M1752222804,0,1
A222918,M1752261596,0,1
A222919,M1752334594,0,1
A222920,M1752574981,0,1
A222921,M1752681015,0,1
A222922,M1752812239,0,1
A222923,M1752821718,0,1
A222924,M1752959866,0,1
A222925,M1753126777,0,1
A222926,M175313249,0,1
A222927,M1753154204,0,1
A222928,M175320052,0,1
A222929,M1753211144,0,1
A222930,M1753288673,0,1
A222931,M1753376429,0,1
A222932,M1753382274,0,1
A222933,M1753448715,0,1
A222934,M1753638834,0,1
A222935,M1753723102,0,1
A222936,M1753749014,0,1
A222937,M1753807610,0,1
A222938,M1753846162,0,1
A222939,M1753881078,0,1
A222940,M1754005299,0,1
A222941,M1754021702,0,1
A222942,M1754023762,0,1
A222943,M175402797,0,1
A222944,M1754108225,0,1
A222945,M1754140639,0,1
A222946,M1754203231,0,1
A222947,M1754214587,0,1
A222948,M1754258205,0,1
A222949,M1754279925,0,1
A222950,M1754307529,0,1
A222951,M1754595755,0,1
A222952,M1754609439,0,1
A222953,M175468810,0,1
A222954,M1754755284,0,1
A222955,M1754784548,0,1
A222956,M175478878,0,1
A222957,M1754848709,0,1
A222958,M1754902380,0,1
A222959,M1754927214,0,1
A222960,M1754966516,0,1
A222961,M1754973891,0,1
A222962,M1754997075,0,1
A222963,M1755057130,0,1
A222964,M1755113025,0,1
A222965,M1755123499,0,1
A222966,M1755182327,0,1
A222967,M1755206873,0,1
A222968,M1755209269,0,1
A222969,M175525541,0,1
A222970,M1755260268,0,1
A222971,M1755280051,0,1
A222972,M1755358485,0,1
A222973,M1755438430,0,1
A222974,M1755530227,0,1
A222975,M1755554781,0,1
A222976,M1755693246,0,1
A222977,M1755827790,0,1
A222978,M1755848095,0,1
A222979,M1755936589,0,1
A222980,M1756075443,0,1
A222981,M1756141864,0,1
A222982,M1756149996,0,1
A222983,M1756283118,0,1
A222984,M1756308966,0,1
A222985,M1756425924,0,1
A222986,M1756443546,0,1
A222987,M1756490630,0,1
A222988,M1756504037,0,1
A222989,M1756601046,0,1
A222990,M1756661465,0,1
A222991,M1756676536,0,1
A222992,M1756704894,0,1
A222993,M1756782638,0,1
A222994,M1756808144,0,1
A222995,M1756840732,0,1
A222996,M1756852010,0,1
A222997,M1756867857,0,1
A222998,M1756930240,0,1
A222999,M1756989392,0,1
A223000,M1757287684,0,1
A223001,M1757498738,0,1
A223002,M1757536440,0,1
A223003,M1757576156,0,1
A223004,M1757634299,0,1
A223005,M1757809976,0,1
A223006,M1757837594,0,1
A223007,M1757838222,0,1
A223008,M1758059399,0,1
A223009,M1758087083,0,1
A223010,M1758269337,0,1
A223011,M1758315329,0,1
A223012,M1758330976,0,1
A223013,M1758348708,0,1
A223014,M1758509773,0,1
A223015,M175851162,0,1
A223016,M1758592538,0,1
A223017,M1758620421,0,1
A223018,M1758626427,0,1
A223019,M1758637315,0,1
A223020,M1758676515,0,1
A223021,M1758695794,0,1
A223022,M1758765429,0,1
A223023,M1758802437,0,1
A223024,M1758813314,0,1
A223025,M1758876620,0,1
A223026,M1758989099,0,1
A223027,M1759101102,0,1
A223028,M1759101345,0,1
A223029,M1759114480,0,1
A223030,M1759148878,0,1
A223031,M1759156715,0,1
A223032,M1759203879,0,1
A223033,M1759212991,0,1
A223034,M1759221032,0,1
A223035,M1759254446,0,1
A223036,M1759335942,0,1
A223037,M1759383930,0,1
A223038,M1759394441,0,1
A223039,M1759452961,0,1
A223040,M1759538327,0,1
A223041,M1759641758,0,1
A223042,M1759702659,0,1
A223043,M1759707886,0,1
A223044,M1759737508,0,1
A223045,M1759889721,0,1
A223046,M1759908291,0,1
A223047,M1759918883,0,1
A223048,M1760003161,0,1
A223049,M1760130448,0,1
A223050,M1760173749,0,1
A223051,M1760253459,0,1
A223052,M1760322268,0,1
A223053,M1760492479,0,1
A223054,M1760528924,0,1
A223055,M176060428,0,1
A223056,M1760623921,0,1
A223057,M1760767087,0,1
A223058,M1760816371,0,1
A223059,M1760870427,0,1
A223060,M1760912069,0,1
A223061,M1760981159,0,1
A223062,M1760982443,0,1
A223063,M1761072556,0,1
A223064,M1761077786,0,1
A223065,M1761087423,0,1
A223066,M176115867,0,1
A223067,M1761162038,0,1
A223068,M1761221849,0,1
A223069,M1761304198,0,1
A223070,M176137217,0,1
A223071,M1761508975,0,1
A223072,M1761531583,0,1
A223073,M1761545903,0,1
A223074,M1761642989,0,1
A223075,M1761645075,0,1
A223076,M1761688700,0,1
A223077,M176172868,0,1
A223078,M1761782737,0,1
A223079,M1761845827,0,1
A223080,M1761996869,0,1
A223081,M1762195073,0,1
A223082,M1762230845,0,1
A223083,M1762343059,0,1
A223084,M1762378743,0,1
A223085,M1762440806,0,1
A223086,M1762471833,0,1
A223087,M1762512938,0,1
A223088,M1762713464,0,1
A223089,M1762759208,0,1
A223090,M1762893497,0,1
A223091,M1762986872,0,1
A223092,M1763041200,0,1
A223093,M1763192236,0,1
A223094,M1763198723,0,1
A223095,M1763367142,0,1
A223096,M1763410789,0,1
A223097,M1763415473,0,1
A223098,M176341942,0,1
A223099,M1763420144,0,1
A223100,M176348592,0,1
A223101,M1763875849,0,1
A223102,M1763907623,0,1
A223103,M1763910326,0,1
A223104,M1763979362,0,1
A223105,M1764006297,0,1
A223106,M1764043495,0,1
A223107,M1764161848,0,1
A223108,M1764180990,0,1
A223109,M1764231203,0,1
A223110,M176425765,0,1
A223111,M1764268247,0,1
A223112,M1764307594,0,1
A223113,M1764365499,0,1
A223114,M1764533606,0,1
A223115,M1764659941,0,1
A223116,M1764679561,0,1
A223117,M1764711443,0,1
A223118,M1764885135,0,1
A223119,M176516392,0,1
A223120,M17652028,0,1
A223121,M1765211468,0,1
A223122,M1765299663,0,1
A223123,M1765395612,0,1
A223124,M1765468060,0,1
A223125,M1765521156,0,1
A223126,M1765537457,0,1
A223127,M1765564396,0,1
A223128,M176556636,0,1
A223129,M1765575400,0,1
A223130,M1765585334,0,1
A223131,M1765684796,0,1
A223132,M1765726988,0,1
A223133,M1765913881,0,1
A223134,M1765938245,0,1
A223135,M1766036461,0,1
A223136,M1766038681,0,1
A223137,M176604227,0,1
A223138,M1766164077,0,1
A223139,M176619219,0,1
A223140,M1766241014,0,1
A223141,M1766369934,0,1
A223142,M1766374465,0,1
A223143,M1766388280,0,1
A223144,M1766402806,0,1
A223145,M1766589143,0,1
A223146,M1766898933,0,1
A223147,M1766905765,0,1
A223148,M1766915765,0,1
A223149,M1766957716,0,1
A223150,M1767059791,0,1
A223151,M1767072389,0,1
A223152,M1767213186,0,1
A223153,M1767244897,0,1
A223154,M1767259668,0,1
A223155,M1767265294,0,1
A223156,M1767388046,0,1
A223157,M1767461226,0,1
A223158,M1767517785,0,1
A223159,M1767598696,0,1
A223160,M1767629072,0,1
A223161,M1767632026,0,1
A223162,M1767716719,0,1
A223163,M1767745336,0,1
A223164,M1767970446,0,1
A223165,M1768018587,0,1
A223166,M1768135147,0,1
A223167,M1768177533,0,1
A223168,M1768438584,0,1
A223169,M1768447554,0,1
A223170,M1768567641,0,1
A223171,M1768593411,0,1
A223172,M1768609843,0,1
A223173,M1768757342,0,1
A223174,M1768864067,0,1
A223175,M1769047229,0,1
A223176,M1769194715,0,1
A223177,M1769321640,0,1
A223178,M1769334756,0,1
A223179,M1769409768,0,1
A223180,M176944194,0,1
A223181,M1769446243,0,1
A223182,M1769496434,0,1
A223183,M1769545715,0,1
A223184,M176957042,0,1
A223185,M1769755814,0,1
A223186,M1769795256,0,1
A223187,M1769859170,0,1
A223188,M1769859377,0,1
A223189,M1770011619,0,1
A223190,M1770102619,0,1
A223191,M1770167500,0,1
A223192,M1770333300,0,1
A223193,M1770390500,0,1
A223194,M1770460164,0,1
A223195,M1770536237,0,1
A223196,M1770622984,0,1
A223197,M1770628781,0,1
A223198,M1770641587,0,1
A223199,M1770690315,0,1
A223200,M177071694,0,1
A223201,M1770724350,0,1
A223202,M1770921107,0,1
A223203,M1770923823,0,1
A223204,M1771034065,0,1
A223205,M1771367116,0,1
A223206,M1771489580,0,1
A223207,M177168787,0,1
A223208,M1771777758,0,1
A223209,M1771803309,0,1
A223210,M177186927,0,1
A223211,M1771877318,0,1
A223212,M1771905868,0,1
A223213,M1771934300,0,1
A223214,M1772052699,0,1
A223215,M1772057351,0,1
A223216,M1772064668,0,1
A223217,M177207489,0,1
A223218,M1772086796,0,1
A223219,M1772086859,0,1
A223220,M1772115144,0,1
A223221,M1772147796,0,1
A223222,M1772166542,0,1
A223223,M1772227508,0,1
A223224,M1772248423,0,1
A223225,M1772292486,0,1
A223226,M1772309016,0,1
A223227,M1772434187,0,1
A223228,M1772553568,0,1
A223229,M1772578112,0,1
A223230,M1772679845,0,1
A223231,M1772770961,0,1
A223232,M1773075669,0,1
A223233,M1773121702,0,1
A223234,M1773164263,0,1
A223235,M1773269114,0,1
A223236,M1773367728,0,1
A223237,M1773691349,0,1
A223238,M1773726857,0,1
A223239,M1773753787,0,1
A223240,M177382065,0,1
A223241,M1773935052,0,1
A223242,M1774087392,0,1
A223243,M1774136648,0,1
A223244,M1774197165,0,1
A223245,M1774221925,0,1
A223246,M1774232353,0,1
A223247,M1774247262,0,1
A223248,M1774285432,0,1
A223249,M1774313421,0,1
A223250,M177434585,0,1
A223251,M1774350981,0,1
A223252,M1774404968,0,1
A223253,M1774464357,0,1
A223254,M1774547752,0,1
A223255,M1774556751,0,1
A223256,M1774561442,0,1
A223257,M1774606440,0,1
A223258,M1774645464,0,1
A223259,M1774659805,0,1
A223260,M1774685075,0,1
A223261,M1774758888,0,1
A223262,M1774895920,0,1
A223263,M1774936616,0,1
A223264,M1775069828,0,1
A223265,M177516469,0,1
A223266,M177521529,0,1
A223267,M1775217587,0,1
A223268,M177523866,0,1
A223269,M1775386197,0,1
A223270,M1775494654,0,1
A223271,M177556660,0,1
A223272,M1775634554,0,1
A223273,M1775669195,0,1
A223274,M1775680405,0,1
A223275,M1775730929,0,1
A223276,M1775947319,0,1
A223277,M1776035105,0,1
A223278,M1776124670,0,1
A223279,M1776146631,0,1
A223280,M1776175798,0,1
A223281,M1776233283,0,1
A223282,M1776236812,0,1
A223283,M1776280226,0,1
A223284,M1776329564,0,1
A223285,M1776388803,0,1
A223286,M1776432338,0,1
A223287,M1776440281,0,1
A223288,M1776658786,0,1
A223289,M1776662439,0,1
A223290,M1776672101,0,1
A223291,M1776712471,0,1
A223292,M1776713678,0,1
A223293,M1776778040,0,1
A223294,M1776904965,0,1
A223295,M1776983099,0,1
A223296,M1777056038,0,1
A223297,M1777160905,0,1
A223298,M1777169158,0,1
A223299,M1777204069,0,1
A223300,M1777271072,0,1
A223301,M1777297247,0,1
A223302,M1777349724,0,1
A223303,M1777468432,0,1
A223304,M1777488364,0,1
A223305,M1777503943,0,1
A223306,M1777512815,0,1
A223307,M1777534100,0,1
A223308,M1777905995,0,1
A223309,M1777985769,0,1
A223310,M1777999721,0,1
A223311,M1778097111,0,1
A223312,M1778216685,0,1
A223313,M1778253512,0,1
A223314,M1778266182,0,1
A223315,M1778284170,0,1
A223316,M1778285633,0,1
A223317,M1778422498,0,1
A223318,M1778504146,0,1
A223319,M1778512111,0,1
A223320,M1778528331,0,1
A223321,M1778545524,0,1
A223322,M1778623066,0,1
A223323,M1778637188,0,1
A223324,M1778714812,0,1
A223325,M1778889358,0,1
A223326,M1778965411,0,1
A223327,M1779280180,0,1
A223328,M1779355912,0,1
A223329,M1779392902,0,1
A223330,M1779494703,0,1
A223331,M1779515882,0,1
A223332,M1779597552,0,1
A223333,M1779631516,0,1
A223334,M1779672370,0,1
A223335,M1779752384,0,1
A223336,M1779762967,0,1
A223337,M1779861045,0,1
A223338,M1779912277,0,1
A223339,M1779912371,0,1
A223340,M1779918029,0,1
A223341,M177997872,0,1
A223342,M1779983725,0,1
A223343,M1780007091,0,1
A223344,M1780018665,0,1
A223345,M1780045952,0,1
A223346,M1780141219,0,1
A223347,M1780288488,0,1
A223348,M1780323800,0,1
A223349,M1780374032,0,1
A223350,M1780444356,0,1
A223351,M1780461239,0,1
A223352,M1780499376,0,1
A223353,M1780552922,0,1
A223354,M1780585506,0,1
A223355,M1780613108,0,1
A223356,M1780637501,0,1
A223357,M1780641808,0,1
A223358,M1780669717,0,1
A223359,M1780679941,0,1
A223360,M1780738477,0,1
A223361,M1780932915,0,1
A223362,M1780981428,0,1
A223363,M178106882,0,1
A223364,M1781107637,0,1
A223365,M1781136610,0,1
A223366,M1781148766,0,1
A223367,M178118053,0,1
A223368,M1781227569,0,1
A223369,M1781271527,0,1
