record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
R100874,206,PAYMENT,2595.2,C41135206,0.0,0.0,M1394937350,0.0,0.0,0,0
R100875,373,PAYMENT,27545.66,C1587214631,12314.0,0.0,M1406501824,0.0,0.0,0,0
R100876,229,CASH_IN,173978.22,C1188968061,3512559.54,3686537.76,C2067926641,261831.39,87853.17,0,0
R100877,132,TRANSFER,2539599.8,C702201248,0.0,0.0,C1172716014,5635285.22,8174885.02,0,0
R100878,16,CASH_OUT,205027.76,C1276027066,7152.35,0.0,C1203709271,474674.0,679701.76,0,0
R100879,396,CASH_OUT,122559.67,C608904990,0.0,0.0,C1035102195,1349337.14,1471896.81,0,0
R100880,284,CASH_OUT,57604.51,C482393002,76532.0,18927.49,C320885946,2178064.52,2235669.03,0,0
R100881,369,CASH_IN,38824.29,C511123102,107618.0,146442.29,C2144515718,0.0,0.0,0,0
R100882,328,PAYMENT,1538.68,C855585557,0.0,0.0,M328982564,0.0,0.0,0,0
R100883,42,CASH_IN,266582.09,C1985011168,366122.56,632704.65,C1834487952,772777.63,506195.55,0,0
R100884,403,CASH_OUT,72257.9,C787132968,19162.82,0.0,C554123968,10005042.14,10077300.03,0,0
R100885,376,CASH_OUT,106718.39,C1640720029,0.0,0.0,C894604121,1339520.89,1446239.28,0,0
R100886,642,CASH_OUT,49716.6,C1345131703,400666.0,350949.4,C1856242773,246459.69,296176.29,0,0
R100887,177,CASH_OUT,274158.84,C1623051629,547859.0,273700.16,C2126307118,0.0,274158.84,0,0
R100888,17,PAYMENT,5452.48,C1097692902,31212.0,25759.52,M755817468,0.0,0.0,0,0
R100889,263,CASH_IN,93344.02,C407846372,1802512.74,1895856.76,C12912879,281789.74,188445.72,0,0
R100890,257,CASH_IN,258766.93,C360180131,151981.0,410747.93,C768058051,0.0,182762.61,0,0
R100891,687,TRANSFER,346738.4,C926497939,0.0,0.0,C1803038742,519961.69,866700.09,0,0
R100892,250,TRANSFER,983992.21,C1480738659,0.0,0.0,C1156359016,2819106.12,3803098.33,0,0
R100893,17,CASH_OUT,7036.5,C406484446,325635.26,318598.77,C1255382953,1501362.79,1508399.29,0,0
R100894,133,CASH_IN,50147.14,C723683763,3250487.52,3300634.66,C257658456,1101664.69,1051517.54,0,0
R100895,349,CASH_OUT,292467.12,C39750062,0.0,0.0,C1096633051,1510644.92,1803112.04,0,0
R100896,147,PAYMENT,12502.56,C1713103917,10946.0,0.0,M1163752933,0.0,0.0,0,0
R100897,277,DEBIT,90.36,C1173142712,122748.0,122657.64,C405707730,426574.13,426664.49,0,0
R100898,236,PAYMENT,1965.42,C36761394,31405.0,29439.58,M1709411533,0.0,0.0,0,0
R100899,178,PAYMENT,18161.45,C1028423587,15831.0,0.0,M1455903366,0.0,0.0,0,0
R100900,355,PAYMENT,17048.09,C1751834995,0.0,0.0,M1504894519,0.0,0.0,0,0
R100901,11,CASH_OUT,51932.52,C1455371262,31639.0,0.0,C1337720486,711069.78,763002.3,0,0
R100902,139,CASH_IN,129037.07,C1639327086,512836.51,641873.58,C1493835515,1773864.34,1644827.27,0,0
R100903,402,CASH_OUT,8096.18,C917403665,0.0,0.0,C1137975958,73059.84,81156.02,0,0
R100904,182,TRANSFER,214670.79,C55306057,0.0,0.0,C417644785,2248784.88,2463455.68,0,0
R100905,259,TRANSFER,8274020.94,C840630111,8274020.94,0.0,C825235440,0.0,0.0,1,0
R100906,353,PAYMENT,14812.06,C1693588510,0.0,0.0,M1097647495,0.0,0.0,0,0
R100907,176,TRANSFER,455709.8,C1919843108,455709.8,0.0,C69123397,0.0,0.0,1,0
R100908,160,CASH_IN,5141.32,C1697355278,6346062.77,6351204.08,C1864667577,977112.77,971971.45,0,0
R100909,380,PAYMENT,3926.35,C739039693,164923.0,160996.65,M29449799,0.0,0.0,0,0
R100910,165,CASH_IN,51066.49,C1544719587,11011346.6,11062413.08,C530039352,12035777.48,11984710.99,0,0
R100911,640,TRANSFER,46973.96,C1365004104,46973.96,0.0,C724484152,0.0,0.0,1,0
R100912,303,CASH_OUT,118507.16,C1551808704,29846.0,0.0,C163057560,114987.89,233495.05,0,0
R100913,36,PAYMENT,16687.89,C1630886131,322160.97,305473.08,M1388198444,0.0,0.0,0,0
R100914,681,CASH_OUT,155566.01,C1003179807,245887.0,90320.99,C1143657585,0.0,155566.01,0,0
R100915,160,CASH_IN,163494.94,C1819281728,3589605.29,3753100.23,C1714392138,183174.06,19679.12,0,0
R100916,232,PAYMENT,19489.08,C1925314786,40262.0,20772.92,M1469564587,0.0,0.0,0,0
R100917,501,TRANSFER,10000000.0,C50880393,18020192.15,8020192.15,C590550775,0.0,0.0,1,0
R100918,398,CASH_IN,11846.03,C734451219,7268212.67,7280058.69,C1158848029,283867.32,272021.3,0,0
R100919,20,CASH_OUT,39147.26,C1733339043,31203.0,0.0,C1030296037,0.0,39147.26,0,0
R100920,709,TRANSFER,116369.5,C1612131584,221322.0,104952.5,C739951586,651232.95,767602.45,0,0
R100921,163,CASH_OUT,286447.46,C1344357935,0.0,0.0,C1485323944,900072.47,1186519.93,0,0
R100922,162,TRANSFER,440952.51,C1579780686,2293.0,0.0,C1935812506,49759.18,618629.47,0,0
R100923,694,PAYMENT,20264.63,C1897120329,0.0,0.0,M554914939,0.0,0.0,0,0
R100924,331,CASH_IN,133560.83,C522477469,20885.0,154445.83,C1352310357,11453857.66,11320296.82,0,0
R100925,332,CASH_IN,289790.9,C1510890411,7291184.89,7580975.79,C1823526615,1251627.87,961836.97,0,0
R100926,329,CASH_IN,311034.74,C1194143695,21309.0,332343.74,C1848746258,340180.43,29145.69,0,0
R100927,399,TRANSFER,158184.37,C1702278902,0.0,0.0,C262082672,2193123.36,2351307.73,0,0
R100928,231,PAYMENT,19202.23,C168729837,0.0,0.0,M1075837159,0.0,0.0,0,0
R100929,352,PAYMENT,17146.53,C868868875,104097.0,86950.47,M259307053,0.0,0.0,0,0
R100930,185,CASH_OUT,77978.28,C754220041,0.0,0.0,C393923391,1275289.52,1353267.79,0,0
R100931,141,TRANSFER,13887.78,C645783545,0.0,0.0,C1051264339,220291.65,234179.43,0,0
R100932,379,TRANSFER,647924.88,C48929409,38840.0,0.0,C1913237874,2035224.81,2683149.7,0,0
R100933,187,TRANSFER,1919117.6,C1810932792,108662.0,0.0,C1396393851,0.0,1919117.6,0,0
R100934,236,CASH_IN,199675.48,C883762411,11292653.07,11492328.55,C58678406,237074.21,37398.73,0,0
R100935,382,CASH_OUT,44525.14,C465334656,125.0,0.0,C909660748,646746.73,691271.87,0,0
R100936,440,TRANSFER,807278.78,C1493770976,807278.78,0.0,C1084758402,0.0,0.0,1,0
R100937,47,TRANSFER,2249574.01,C853837808,2249574.01,0.0,C1750636426,0.0,0.0,1,0
R100938,587,CASH_IN,533667.55,C2059142699,2727874.02,3261541.58,C1461541596,535582.48,1914.93,0,0
R100939,331,CASH_OUT,452714.21,C1458701958,43687.72,0.0,C535936864,1614488.97,2067203.18,0,0
R100940,383,TRANSFER,4961093.21,C170364634,4961093.21,0.0,C128372734,0.0,0.0,1,0
R100941,146,CASH_OUT,489714.94,C570906576,489714.94,0.0,C1864667577,302738.43,792453.38,1,0
R100942,359,PAYMENT,12837.37,C2098185179,10362.0,0.0,M1880090447,0.0,0.0,0,0
R100943,33,CASH_IN,517646.11,C916099613,12676.0,530322.11,C2028831881,696254.94,178608.83,0,0
R100944,258,PAYMENT,2002.09,C2042818010,573702.41,571700.32,M363250863,0.0,0.0,0,0
R100945,347,TRANSFER,803978.55,C14994270,0.0,0.0,C1169555725,1500950.99,2304929.54,0,0
R100946,273,CASH_IN,177796.18,C1023796508,197800.57,375596.75,C1561182525,726547.39,548751.21,0,0
R100947,477,CASH_OUT,6646879.72,C356905617,6646879.72,0.0,C1736990542,1290212.82,7937092.54,1,0
R100948,257,CASH_IN,19834.43,C1293359211,3765062.7,3784897.12,C163518395,348020.97,328186.54,0,0
R100949,95,DEBIT,7124.94,C1859817441,1662.0,0.0,C1076515215,2399080.83,2406205.77,0,0
R100950,449,CASH_OUT,1965786.11,C1721232424,1965786.11,0.0,C895676218,2223.45,1968009.57,1,0
R100951,131,PAYMENT,18044.29,C1327159999,17516.0,0.0,M1425359002,0.0,0.0,0,0
R100952,211,TRANSFER,18020.89,C58970991,0.0,0.0,C2127706532,25873.15,43894.04,0,0
R100953,186,PAYMENT,252.67,C70294092,0.0,0.0,M1290242031,0.0,0.0,0,0
R100954,20,PAYMENT,8374.5,C52316267,165225.43,156850.93,M364841750,0.0,0.0,0,0
R100955,275,CASH_IN,142393.17,C1321327034,31510.0,173903.17,C863237783,0.0,0.0,0,0
R100956,378,PAYMENT,8415.47,C1511099408,0.0,0.0,M430752828,0.0,0.0,0,0
R100957,187,DEBIT,2575.02,C1813375137,30162.0,27586.98,C2083416269,106663.2,109238.22,0,0
R100958,43,PAYMENT,491.95,C1294752713,0.0,0.0,M1010503439,0.0,0.0,0,0
R100959,205,TRANSFER,229551.05,C1841130746,0.0,0.0,C1125996550,1170189.15,1399740.2,0,0
R100960,14,CASH_IN,170006.55,C449935204,12586734.42,12756740.97,C769955302,1641652.83,2291958.18,0,0
R100961,44,PAYMENT,23682.53,C2145989652,100758.0,77075.47,M576463359,0.0,0.0,0,0
R100962,33,TRANSFER,697920.05,C2142393698,0.0,0.0,C180056674,7377985.75,8075905.8,0,0
R100963,329,CASH_IN,119502.89,C874188583,811684.92,931187.81,C1320482982,2922811.45,2803308.57,0,0
R100964,331,CASH_IN,21136.64,C1292511969,1423621.53,1444758.17,C524865443,349194.0,328057.36,0,0
R100965,260,CASH_IN,82622.18,C1049461352,13353.0,95975.18,C1468981647,0.0,0.0,0,0
R100966,101,CASH_OUT,2388251.16,C731376303,2388251.16,0.0,C1868096235,2624386.6,5012637.76,1,0
R100967,399,PAYMENT,5910.45,C1939471889,0.0,0.0,M1364422968,0.0,0.0,0,0
R100968,667,PAYMENT,1693.25,C497694313,111.0,0.0,M728048855,0.0,0.0,0,0
R100969,162,TRANSFER,571947.04,C1699940247,59311.0,0.0,C309426711,248461.07,820408.11,0,0
R100970,206,TRANSFER,270678.28,C1410716498,0.0,0.0,C1728706195,3577483.6,3848161.89,0,0
R100971,137,CASH_IN,304563.23,C1539148380,9593434.65,9897997.88,C1084882779,2262342.57,1957779.34,0,0
R100972,17,CASH_OUT,49629.69,C1349861177,428500.03,378870.34,C1298177219,4893776.63,4943406.33,0,0
R100973,371,CASH_IN,50050.2,C958099539,1435623.22,1485673.43,C277749296,8055769.09,8005718.88,0,0
R100974,726,CASH_OUT,3547010.54,C456762120,3547010.54,0.0,C1618899924,134668.9,3681679.44,1,0
R100975,228,CASH_OUT,449302.54,C199796733,15636.0,0.0,C855634995,153558.3,602860.84,0,0
R100976,178,CASH_IN,79210.03,C1710967950,4017.0,83227.03,C357889220,134757.81,55547.78,0,0
R100977,12,PAYMENT,10277.83,C1615717136,448831.45,438553.62,M1851339537,0.0,0.0,0,0
R100978,261,PAYMENT,24746.26,C1137419184,0.0,0.0,M792619381,0.0,0.0,0,0
R100979,329,CASH_OUT,125509.55,C347882080,0.0,0.0,C1285755485,2365952.86,2491462.41,0,0
R100980,230,CASH_IN,487939.27,C220717457,15192.0,503131.27,C1768210447,1466062.62,978123.35,0,0
R100981,206,CASH_OUT,424958.13,C1465846986,0.0,0.0,C325918040,7860764.09,8285722.21,0,0
R100982,19,TRANSFER,121493.91,C1989687013,0.0,0.0,C2135710027,151181.19,272675.1,0,0
R100983,189,CASH_IN,99000.94,C1276148031,1767432.03,1866432.97,C84868863,634289.57,535288.63,0,0
R100984,42,CASH_IN,315575.17,C1133191168,21177.0,336752.17,C418317785,340283.07,24707.9,0,0
R100985,328,CASH_IN,490932.81,C1918984597,2016.0,492948.81,C653207751,3485634.06,2994701.25,0,0
R100986,285,TRANSFER,3578727.72,C472789406,0.0,0.0,C1560436920,4398595.76,7977323.48,0,0
R100987,355,CASH_IN,34009.75,C191255780,2857363.91,2891373.66,C400263479,877337.03,843327.27,0,0
R100988,202,CASH_IN,223162.8,C510919879,10595.0,233757.8,C326584648,159047.91,0.0,0,0
R100989,178,TRANSFER,154910.48,C1951329938,0.0,0.0,C1725671769,2142445.51,2297355.99,0,0
R100990,307,CASH_OUT,98325.89,C1683636457,21322.0,0.0,C1539011527,2999280.82,3097606.71,0,0
R100991,210,CASH_IN,105400.31,C731357846,744.0,106144.31,C225623977,509901.62,404501.31,0,0
R100992,396,TRANSFER,6490.7,C425224434,0.0,0.0,C1526260386,1919676.04,1926166.74,0,0
R100993,404,CASH_OUT,103339.84,C36869266,0.0,0.0,C1111592235,3264231.54,3367571.38,0,0
R100994,234,TRANSFER,908834.46,C2056833814,0.0,0.0,C1936118072,4185512.75,5094347.21,0,0
R100995,275,TRANSFER,456608.84,C1273923630,0.0,0.0,C1227601513,1990638.82,2447247.66,0,0
R100996,36,CASH_IN,126890.59,C1090062847,7860.0,134750.59,C474166728,2379037.36,2252146.77,0,0
R100997,281,CASH_IN,194070.85,C1374928172,8411370.67,8605441.52,C682469797,1039828.49,845757.64,0,0
R100998,250,CASH_IN,160321.08,C972357265,10864519.21,11024840.29,C876370446,740800.71,580479.63,0,0
R100999,210,CASH_OUT,55520.46,C1033725101,0.0,0.0,C1887995922,577061.36,179285.64,0,0
R101000,155,CASH_IN,41522.08,C1198992247,1224957.47,1266479.55,C1282277659,1743693.95,1702171.87,0,0
R101001,661,CASH_OUT,380749.24,C62124065,49635.0,0.0,C678780751,0.0,380749.24,0,0
R101002,299,CASH_OUT,180222.29,C1010822707,73299.0,0.0,C553703910,0.0,180222.29,0,0
R101003,308,CASH_IN,33892.35,C936062809,263143.0,297035.35,C669871416,242356.33,208463.98,0,0
R101004,377,PAYMENT,3004.26,C1611102813,0.0,0.0,M1651206548,0.0,0.0,0,0
R101005,133,TRANSFER,717513.14,C1894203377,0.0,0.0,C1805366083,736726.69,1454239.82,0,0
R101006,402,CASH_OUT,9087.37,C1309934497,30521.0,21433.63,C1804839806,33379.9,42467.28,0,0
R101007,153,TRANSFER,1345060.76,C710965881,20979.0,0.0,C1459364349,17767.89,1362828.65,0,0
R101008,378,CASH_IN,61268.14,C2064572984,31836.0,93104.14,C1678364822,109066.56,47798.42,0,0
R101009,233,CASH_OUT,579573.0,C24731862,0.0,0.0,C793649292,1135307.75,1714880.75,0,0
R101010,209,TRANSFER,285566.57,C1852972685,0.0,0.0,C513971354,3092587.8,3378154.36,0,0
R101011,133,CASH_IN,524313.65,C1339181997,701884.58,1226198.23,C1258803499,805951.8,281638.15,0,0
R101012,350,PAYMENT,6170.21,C1008026820,0.0,0.0,M1527567826,0.0,0.0,0,0
R101013,308,PAYMENT,22014.38,C1820961920,155481.43,133467.05,M1267658641,0.0,0.0,0,0
R101014,545,PAYMENT,14064.9,C1192079748,10693.0,0.0,M576397023,0.0,0.0,0,0
R101015,143,PAYMENT,12237.57,C137649453,566.0,0.0,M1968661336,0.0,0.0,0,0
R101016,692,CASH_OUT,20321.0,C1170325984,0.0,0.0,C1696535601,48049.61,68370.61,0,0
R101017,509,CASH_IN,44063.71,C606829514,4616305.62,4660369.33,C1187839562,452081.7,408017.99,0,0
R101018,210,TRANSFER,95013.62,C1033928357,22265.0,0.0,C1544367069,1689499.91,1784513.53,0,0
R101019,43,PAYMENT,15453.08,C1951263947,26840.0,11386.92,M925683877,0.0,0.0,0,0
R101020,17,CASH_OUT,525273.46,C37347687,51102.0,0.0,C1979073235,0.0,525273.46,0,0
R101021,379,PAYMENT,9278.34,C536496250,0.0,0.0,M1829989095,0.0,0.0,0,0
R101022,228,CASH_OUT,34010.07,C284829447,0.0,0.0,C671202644,586530.6,620540.67,0,0
R101023,328,CASH_IN,450576.47,C858937739,30697.0,481273.47,C1176060809,536183.67,85607.2,0,0
R101024,283,CASH_IN,36026.73,C873094613,6199029.37,6235056.1,C886401616,100847.24,64820.51,0,0
R101025,273,TRANSFER,465277.46,C104884296,12035.0,0.0,C1814885347,336180.25,801457.7,0,0
R101026,325,CASH_OUT,25842.24,C1109154660,90088.0,64245.76,C866709726,259096.58,284938.82,0,0
R101027,229,PAYMENT,1404.67,C568002179,81304.0,79899.33,M20026521,0.0,0.0,0,0
R101028,369,CASH_OUT,29323.38,C2046221870,146.0,0.0,C525403306,0.0,29323.38,0,0
R101029,540,CASH_OUT,259998.56,C1249981607,99209.0,0.0,C1243765994,1367894.36,1627892.92,0,0
R101030,280,CASH_IN,335004.38,C384836759,1236405.93,1571410.31,C2042962245,6691172.47,6356168.09,0,0
R101031,370,PAYMENT,8508.13,C221598212,0.0,0.0,M1358573757,0.0,0.0,0,0
R101032,595,TRANSFER,552920.33,C1011838914,0.0,0.0,C1863192252,634169.03,1187089.35,0,0
R101033,352,CASH_OUT,471063.42,C1878973397,965.0,0.0,C12907774,7907.69,478971.11,0,0
R101034,41,PAYMENT,22599.76,C922974194,241169.76,218570.0,M1067571554,0.0,0.0,0,0
R101035,165,TRANSFER,870332.85,C96878419,0.0,0.0,C1838305666,954155.2,1824488.05,0,0
R101036,330,CASH_OUT,1031608.37,C1175145212,1031608.37,0.0,C357956588,0.0,1031608.37,1,0
R101037,204,CASH_OUT,210872.95,C1984658460,418.0,0.0,C231500254,0.0,210872.95,0,0
R101038,132,PAYMENT,27583.3,C576584661,422829.54,395246.24,M554066394,0.0,0.0,0,0
R101039,229,PAYMENT,12443.26,C1392602761,43494.0,31050.74,M1619784624,0.0,0.0,0,0
R101040,18,CASH_OUT,122224.28,C987420609,80166.0,0.0,C238732802,983804.01,1154576.3,0,0
R101041,33,PAYMENT,30200.22,C701252929,878308.0,848107.77,M2135777049,0.0,0.0,0,0
R101042,132,CASH_IN,423140.12,C724572169,5049.0,428189.12,C207649805,269081.8,0.0,0,0
R101043,182,PAYMENT,20655.4,C990727440,40341.0,19685.6,M1823536390,0.0,0.0,0,0
R101044,164,TRANSFER,1033688.0,C215537685,27763.54,0.0,C1597311247,4690300.43,5723988.42,0,0
R101045,404,CASH_IN,313853.78,C1825575145,40764.0,354617.78,C72374509,0.0,0.0,0,0
R101046,613,CASH_OUT,1425062.97,C792347661,1425062.97,0.0,C54004768,0.0,1425062.97,1,0
R101047,329,TRANSFER,1614223.31,C41512972,100496.0,0.0,C187505089,1114628.34,2728851.65,0,0
R101048,254,CASH_IN,99486.81,C735807311,691033.16,790519.97,C1206818478,1825273.3,1725786.49,0,0
R101049,18,PAYMENT,23534.37,C937043467,0.0,0.0,M1136541289,0.0,0.0,0,0
R101050,257,CASH_IN,237981.34,C330512090,2207.0,240188.34,C1467775103,1879561.77,1641580.43,0,0
R101051,298,DEBIT,9890.32,C1702941833,204655.0,194764.68,C705504403,178264.58,188154.9,0,0
R101052,18,TRANSFER,510660.91,C1306542522,0.0,0.0,C357724187,595079.59,1105740.51,0,0
R101053,402,CASH_IN,460844.45,C341501768,688787.48,1149631.93,C132356123,3353298.81,2892454.36,0,0
R101054,190,TRANSFER,1010861.84,C780766613,0.0,0.0,C4179951,25574143.25,26585005.09,0,0
R101055,16,CASH_OUT,38754.17,C139028748,3859.0,0.0,C1179290459,183760.21,222514.39,0,0
R101056,298,CASH_OUT,194030.49,C1777169857,0.0,0.0,C1222120088,251804.16,445834.65,0,0
R101057,227,CASH_OUT,210.92,C332921972,210.92,0.0,C814473635,3437310.4,3437521.31,1,0
R101058,44,CASH_IN,31304.54,C350873809,2033.0,33337.54,C45256138,70249.24,38944.7,0,0
R101059,260,PAYMENT,12037.91,C1852342634,46435.11,34397.2,M1491171008,0.0,0.0,0,0
R101060,227,PAYMENT,8224.64,C792784338,335444.29,327219.65,M944157528,0.0,0.0,0,0
R101061,135,TRANSFER,565320.72,C498856824,0.0,0.0,C904300960,2293982.7,2859303.41,0,0
R101062,354,CASH_IN,83761.5,C1673196530,52417.0,136178.5,C1144484456,666197.23,582435.73,0,0
R101063,17,CASH_IN,18287.59,C1828320934,23187643.15,23205930.74,C1272982746,1967552.11,1949264.52,0,0
R101064,273,CASH_IN,274100.47,C306004377,38932.0,313032.47,C1305861522,364371.64,90271.17,0,0
R101065,119,CASH_OUT,144093.5,C261372426,0.0,0.0,C1467997228,226477.95,370571.45,0,0
R101066,43,PAYMENT,3312.79,C198088727,0.0,0.0,M249741990,0.0,0.0,0,0
R101067,212,CASH_OUT,107903.18,C2114789133,5689.0,0.0,C563863745,511011.78,618914.95,0,0
R101068,161,CASH_IN,164696.07,C79372556,2767910.54,2932606.62,C1250780969,265482.74,100786.67,0,0
R101069,501,TRANSFER,824841.09,C201944143,824841.09,0.0,C167433721,0.0,0.0,1,0
R101070,279,CASH_OUT,320713.59,C590799884,203786.0,0.0,C1829975951,247664.73,568378.33,0,0
R101071,631,CASH_OUT,952234.12,C630422228,952234.12,0.0,C2009843941,0.0,952234.12,1,0
R101072,378,TRANSFER,192815.77,C2040900392,192815.77,0.0,C623153893,0.0,0.0,1,0
R101073,286,PAYMENT,15646.46,C1648595813,12992.0,0.0,M1179301678,0.0,0.0,0,0
R101074,371,PAYMENT,10841.35,C840909411,0.0,0.0,M1709659236,0.0,0.0,0,0
R101075,226,CASH_IN,172046.26,C1738262642,100283.0,272329.26,C325812875,136334.89,0.0,0,0
R101076,135,TRANSFER,523835.88,C1398413823,0.0,0.0,C429115940,3653032.89,4176868.76,0,0
R101077,715,CASH_OUT,16947.04,C2088800187,20595.0,3647.96,C1534516382,0.0,16947.04,0,0
R101078,300,PAYMENT,28479.8,C1652672077,0.0,0.0,M592152990,0.0,0.0,0,0
R101079,308,CASH_OUT,350051.08,C685474814,0.0,0.0,C165496209,1187632.39,1537683.47,0,0
R101080,235,CASH_OUT,244943.61,C849596535,829.0,0.0,C2132638547,90587.63,335531.24,0,0
R101081,399,CASH_IN,323607.22,C1370073750,6314302.29,6637909.51,C2062573438,1677629.0,1354021.78,0,0
R101082,690,CASH_OUT,26426.88,C818222710,0.0,0.0,C1840133918,371622.06,398048.94,0,0
R101083,281,CASH_IN,496880.83,C913952899,2308949.57,2805830.4,C1245126778,891301.52,394420.69,0,0
R101084,214,PAYMENT,764.48,C1052518479,0.0,0.0,M1800633572,0.0,0.0,0,0
R101085,397,CASH_IN,128279.86,C1055205018,3900688.44,4028968.3,C269272016,1248143.05,1119863.19,0,0
R101086,351,CASH_OUT,212349.12,C886294455,2951.0,0.0,C2037562736,89465.43,301814.56,0,0
R101087,276,CASH_IN,314.76,C2103337793,358186.0,358500.76,C1255396641,71444.95,71130.19,0,0
R101088,236,CASH_IN,16603.21,C2038250132,6134743.76,6151346.97,C1568118240,749897.62,733294.41,0,0
R101089,185,PAYMENT,1689.65,C353945771,0.0,0.0,M1597153253,0.0,0.0,0,0
R101090,407,PAYMENT,10270.29,C1052410092,34613.0,24342.71,M1753807610,0.0,0.0,0,0
R101091,13,CASH_IN,33336.19,C1133907398,1054423.88,1087760.06,C2072615239,745184.55,711848.37,0,0
R101092,138,CASH_IN,306192.01,C1136758510,605096.18,911288.18,C1124052045,2030526.88,1515164.16,0,0
R101093,234,PAYMENT,4996.85,C254675929,0.0,0.0,M447724287,0.0,0.0,0,0
R101094,237,PAYMENT,2630.58,C405722448,0.0,0.0,M1462727022,0.0,0.0,0,0
R101095,378,PAYMENT,17791.76,C1103659424,10084.0,0.0,M308808571,0.0,0.0,0,0
R101096,139,CASH_IN,174379.06,C2091029485,9193407.36,9367786.43,C501966420,9274574.17,9100195.1,0,0
R101097,162,TRANSFER,66069.41,C1765109538,0.0,0.0,C1605119786,470480.82,536550.23,0,0
R101098,234,TRANSFER,225923.37,C1439734437,225923.37,0.0,C119989441,0.0,0.0,1,0
R101099,140,PAYMENT,9337.59,C394615450,103902.0,94564.41,M1426975026,0.0,0.0,0,0
R101100,355,PAYMENT,15411.3,C570646061,0.0,0.0,M213573050,0.0,0.0,0,0
R101101,377,CASH_IN,117135.03,C527942751,4197319.56,4314454.59,C1285313809,6200490.36,6083355.33,0,0
R101102,202,CASH_OUT,224169.89,C2004064443,0.0,0.0,C1347262841,312291.55,536461.44,0,0
R101103,396,TRANSFER,956173.68,C1599947194,0.0,0.0,C558903704,1983430.47,2939604.15,0,0
R101104,309,PAYMENT,10828.25,C1176316698,0.0,0.0,M558010160,0.0,0.0,0,0
R101105,22,PAYMENT,9114.69,C180887589,23147.0,14032.31,M1058265660,0.0,0.0,0,0
R101106,236,PAYMENT,12546.58,C77158566,5036.0,0.0,M954711621,0.0,0.0,0,0
R101107,164,TRANSFER,761520.6,C174482379,0.0,0.0,C306287143,4469190.54,5230711.14,0,0
R101108,183,CASH_IN,182847.7,C605909933,50165.16,233012.86,C1461492607,1441250.53,1258402.83,0,0
R101109,20,PAYMENT,6736.11,C937694776,837992.04,831255.94,M1854324932,0.0,0.0,0,0
R101110,36,CASH_IN,271354.7,C255564609,21053.0,292407.7,C1814275134,181269.19,0.0,0,0
R101111,11,CASH_OUT,101983.64,C756001927,0.0,0.0,C883252426,311503.64,413487.28,0,0
R101112,131,CASH_OUT,87925.31,C1477903361,0.0,0.0,C650119684,2743984.82,2684526.3,0,0
R101113,188,CASH_OUT,115254.65,C1503184017,0.0,0.0,C877542641,1508782.55,1624037.2,0,0
R101114,229,TRANSFER,793903.68,C598259044,17521.0,0.0,C6974600,1062568.51,1856472.19,0,0
R101115,191,PAYMENT,1537.62,C1337283654,150474.0,148936.38,M746618256,0.0,0.0,0,0
R101116,19,CASH_IN,83699.55,C1623353782,3243119.14,3326818.69,C1673773702,323454.55,239754.99,0,0
R101117,22,PAYMENT,9180.99,C2010782043,477.0,0.0,M266092627,0.0,0.0,0,0
R101118,352,CASH_OUT,72541.33,C1326814309,5214.0,0.0,C223712615,110049.7,182591.03,0,0
R101119,333,CASH_OUT,167573.81,C708923735,0.0,0.0,C588333166,751387.97,918961.79,0,0
R101120,355,CASH_OUT,33956.96,C1355919837,0.0,0.0,C1668798105,299906.53,333863.49,0,0
R101121,511,CASH_OUT,2491.85,C1646554602,2491.85,0.0,C120002331,292572.02,295063.87,1,0
R101122,445,CASH_OUT,72901.03,C1596300422,72901.03,0.0,C1818578637,0.0,72901.03,1,0
R101123,284,CASH_IN,47622.98,C527083035,3600519.69,3648142.67,C411027210,340058.89,292435.9,0,0
R101124,183,PAYMENT,5278.26,C1642468927,0.0,0.0,M499086186,0.0,0.0,0,0
R101125,369,CASH_IN,122574.82,C326418186,21086.0,143660.82,C881945840,0.0,0.0,0,0
R101126,249,CASH_IN,124323.12,C1064510520,487.0,124810.12,C1550830127,6340.0,0.0,0,0
R101127,20,PAYMENT,6560.95,C1441437101,0.0,0.0,M1863261824,0.0,0.0,0,0
R101128,393,CASH_IN,224108.76,C563050951,647.0,224755.76,C1284759822,0.0,0.0,0,0
R101129,353,TRANSFER,314592.0,C1722196900,1871.0,0.0,C1263287234,227968.24,542560.25,0,0
