record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,is_legitimate_counterexample,previous_activity_step,dormant_gap,transaction_position,transaction_count_in_scenario,post_reactivation_pattern,balance_usage_ratio
L04_003842,413,TRANSFER,24002.81,C436057759,842118.17,818115.36,C_LEGIT_295646347,43635.75,67638.56,0,0,L04_00777,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,300,70,2,5,NORMAL,0.0285
L04_003843,446,TRANSFER,96981.74,C436057759,818115.36,721133.62,C_LEGIT_481226536,67040.96,164022.7,0,0,L04_00777,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,300,70,3,5,NORMAL,0.1185
L04_003844,484,CASH_OUT,75323.12,C436057759,721133.62,645810.5,C_LEGIT_162796259,0.0,0.0,0,0,L04_00777,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,300,70,4,5,NORMAL,0.1045
L04_003845,500,TRANSFER,52491.41,C436057759,645810.5,593319.09,C_LEGIT_197506589,76846.92,129338.33,0,0,L04_00777,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,300,70,5,5,NORMAL,0.0813
L04_003846,361,PAYMENT,80060.33,C1190462097,1000749.53,920689.2,C_LEGIT_380644169,0.0,0.0,0,0,L04_00778,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,298,63,1,5,NORMAL,0.08
L04_003847,378,TRANSFER,31382.46,C1190462097,920689.2,889306.74,C_LEGIT_393199212,38433.17,69815.63,0,0,L04_00778,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,298,63,2,5,NORMAL,0.0341
L04_003848,397,TRANSFER,133396.01,C1190462097,889306.74,755910.73,C_LEGIT_517610074,243682.93,377078.94,0,0,L04_00778,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,298,63,3,5,NORMAL,0.15
L04_003849,413,PAYMENT,45198.14,C1190462097,755910.73,710712.59,C_LEGIT_141165482,0.0,0.0,0,0,L04_00778,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,298,63,4,5,NORMAL,0.0598
L04_003850,445,TRANSFER,18958.8,C1190462097,710712.59,691753.79,C_LEGIT_668941290,17221.71,36180.51,0,0,L04_00778,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,298,63,5,5,NORMAL,0.0267
L04_003851,470,TRANSFER,145463.22,C231284135,969754.8,824291.58,C_LEGIT_772711572,111828.1,257291.32,0,0,L04_00779,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,353,117,1,5,NORMAL,0.15
L04_003852,499,CASH_OUT,123643.74,C231284135,824291.58,700647.84,C_LEGIT_474351102,0.0,0.0,0,0,L04_00779,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,353,117,2,5,NORMAL,0.15
L04_003853,541,CASH_OUT,105097.18,C231284135,700647.84,595550.66,C_LEGIT_569516207,0.0,0.0,0,0,L04_00779,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,353,117,3,5,NORMAL,0.15
L04_003854,574,CASH_OUT,89332.6,C231284135,595550.66,506218.06,C_LEGIT_490925528,0.0,0.0,0,0,L04_00779,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,353,117,4,5,NORMAL,0.15
L04_003855,616,PAYMENT,75932.71,C231284135,506218.06,430285.35,C_LEGIT_543072866,0.0,0.0,0,0,L04_00779,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,353,117,5,5,NORMAL,0.15
L04_003856,229,CASH_OUT,98786.54,C735074159,658576.95,559790.41,C_LEGIT_706637501,0.0,0.0,0,0,L04_00780,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,130,99,1,5,NORMAL,0.15
L04_003857,271,PAYMENT,83968.56,C735074159,559790.41,475821.85,C_LEGIT_179606613,0.0,0.0,0,0,L04_00780,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,130,99,2,5,NORMAL,0.15
L04_003858,296,CASH_OUT,71373.28,C735074159,475821.85,404448.57,C_LEGIT_215349942,0.0,0.0,0,0,L04_00780,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,130,99,3,5,NORMAL,0.15
L04_003859,343,TRANSFER,60667.28,C735074159,404448.57,343781.29,C_LEGIT_381064486,52298.08,112965.36,0,0,L04_00780,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,130,99,4,5,NORMAL,0.15
L04_003860,384,TRANSFER,51567.19,C735074159,343781.29,292214.1,C_LEGIT_451313577,81886.13,133453.32,0,0,L04_00780,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,130,99,5,5,NORMAL,0.15
L04_003861,433,PAYMENT,196800.84,C742343868,1312005.6,1115204.76,C_LEGIT_925696215,0.0,0.0,0,0,L04_00781,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,308,125,1,5,NORMAL,0.15
L04_003862,473,TRANSFER,140786.19,C742343868,1115204.76,974418.57,C_LEGIT_735259677,131446.59,272232.78,0,0,L04_00781,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,308,125,2,5,NORMAL,0.1262
L04_003863,503,TRANSFER,131874.36,C742343868,974418.57,842544.21,C_LEGIT_138806333,240720.08,372594.44,0,0,L04_00781,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,308,125,3,5,NORMAL,0.1353
L04_003864,551,TRANSFER,126381.63,C742343868,842544.21,716162.58,C_LEGIT_356767701,227567.05,353948.68,0,0,L04_00781,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,308,125,4,5,NORMAL,0.15
L04_003865,576,TRANSFER,107424.39,C742343868,716162.58,608738.19,C_LEGIT_842887592,71527.24,178951.63,0,0,L04_00781,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,308,125,5,5,NORMAL,0.15
L04_003866,291,TRANSFER,109180.44,C525994595,727869.59,618689.15,C_LEGIT_170759960,205996.48,315176.92,0,0,L04_00782,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,180,111,1,5,NORMAL,0.15
L04_003867,327,TRANSFER,84497.43,C525994595,618689.15,534191.72,C_LEGIT_827507074,163627.74,248125.17,0,0,L04_00782,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,180,111,2,5,NORMAL,0.1366
L04_003868,356,CASH_OUT,80128.76,C525994595,534191.72,454062.96,C_LEGIT_178410695,0.0,0.0,0,0,L04_00782,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,180,111,3,5,NORMAL,0.15
L04_003869,390,TRANSFER,68109.44,C525994595,454062.96,385953.52,C_LEGIT_192269043,38646.79,106756.23,0,0,L04_00782,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,180,111,4,5,NORMAL,0.15
L04_003870,412,TRANSFER,8703.67,C525994595,385953.52,377249.85,C_LEGIT_937449015,10117.11,18820.78,0,0,L04_00782,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,180,111,5,5,NORMAL,0.0226
L04_003871,412,CASH_OUT,63171.37,C437857577,970997.38,907826.01,C_LEGIT_895766285,0.0,0.0,0,0,L04_00783,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,328,84,1,5,NORMAL,0.0651
L04_003872,433,TRANSFER,125621.73,C437857577,907826.01,782204.28,C_LEGIT_122509075,180354.2,305975.93,0,0,L04_00783,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,328,84,2,5,NORMAL,0.1384
L04_003873,450,TRANSFER,78999.91,C437857577,782204.28,703204.37,C_LEGIT_856160553,135226.97,214226.88,0,0,L04_00783,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,328,84,3,5,NORMAL,0.101
L04_003874,469,PAYMENT,105480.66,C437857577,703204.37,597723.71,C_LEGIT_741508008,0.0,0.0,0,0,L04_00783,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,328,84,4,5,NORMAL,0.15
L04_003875,485,TRANSFER,20689.3,C437857577,597723.71,577034.41,C_LEGIT_271418057,15385.52,36074.82,0,0,L04_00783,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,328,84,5,5,NORMAL,0.0346
L04_003876,238,TRANSFER,76454.82,C445195010,1484626.23,1408171.41,C_LEGIT_435196059,97864.84,174319.66,0,0,L04_00784,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,156,82,1,5,NORMAL,0.0515
L04_003877,278,TRANSFER,211225.71,C445195010,1408171.41,1196945.7,C_LEGIT_919781293,309616.53,520842.24,0,0,L04_00784,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,156,82,2,5,NORMAL,0.15
L04_003878,313,CASH_OUT,112965.59,C445195010,1196945.7,1083980.11,C_LEGIT_980602007,0.0,0.0,0,0,L04_00784,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,156,82,3,5,NORMAL,0.0944
L04_003879,360,TRANSFER,160089.84,C445195010,1083980.11,923890.27,C_LEGIT_338602729,268683.99,428773.83,0,0,L04_00784,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,156,82,4,5,NORMAL,0.1477
L04_003880,410,TRANSFER,138583.54,C445195010,923890.27,785306.73,C_LEGIT_228524237,183855.85,322439.39,0,0,L04_00784,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,156,82,5,5,NORMAL,0.15
L04_003881,383,PAYMENT,113145.19,C586276703,754301.26,641156.07,C_LEGIT_736600448,0.0,0.0,0,0,L04_00785,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,274,109,1,5,NORMAL,0.15
L04_003882,408,TRANSFER,55380.82,C586276703,641156.07,585775.25,C_LEGIT_299826924,101508.57,156889.39,0,0,L04_00785,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,274,109,2,5,NORMAL,0.0864
L04_003883,447,CASH_OUT,87866.29,C586276703,585775.25,497908.96,C_LEGIT_535536499,0.0,0.0,0,0,L04_00785,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,274,109,3,5,NORMAL,0.15
L04_003884,463,CASH_OUT,74686.34,C586276703,497908.96,423222.62,C_LEGIT_573648977,0.0,0.0,0,0,L04_00785,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,274,109,4,5,NORMAL,0.15
L04_003885,504,PAYMENT,63483.39,C586276703,423222.62,359739.23,C_LEGIT_634155577,0.0,0.0,0,0,L04_00785,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,274,109,5,5,NORMAL,0.15
L04_003886,453,PAYMENT,34358.05,C359609791,1197334.17,1162976.12,C_LEGIT_931051654,0.0,0.0,0,0,L04_00786,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,395,58,1,5,NORMAL,0.0287
L04_003887,499,TRANSFER,108674.93,C359609791,1162976.12,1054301.19,C_LEGIT_877473886,65833.28,174508.21,0,0,L04_00786,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,395,58,2,5,NORMAL,0.0934
L04_003888,542,TRANSFER,146841.02,C359609791,1054301.19,907460.17,C_LEGIT_836512965,214553.78,361394.8,0,0,L04_00786,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,395,58,3,5,NORMAL,0.1393
L04_003889,567,TRANSFER,35353.79,C359609791,907460.17,872106.38,C_LEGIT_223090261,43862.7,79216.49,0,0,L04_00786,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,395,58,4,5,NORMAL,0.039
L04_003890,598,CASH_OUT,130815.96,C359609791,872106.38,741290.42,C_LEGIT_445678894,0.0,0.0,0,0,L04_00786,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,395,58,5,5,NORMAL,0.15
L04_003891,303,PAYMENT,135414.8,C9433116,902765.36,767350.56,C_LEGIT_373410496,0.0,0.0,0,0,L04_00787,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,162,141,1,5,NORMAL,0.15
L04_003892,329,CASH_OUT,115102.58,C9433116,767350.56,652247.98,C_LEGIT_807551543,0.0,0.0,0,0,L04_00787,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,162,141,2,5,NORMAL,0.15
L04_003893,350,TRANSFER,27943.3,C9433116,652247.98,624304.68,C_LEGIT_932010738,46008.1,73951.4,0,0,L04_00787,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,162,141,3,5,NORMAL,0.0428
L04_003894,385,TRANSFER,93645.7,C9433116,624304.68,530658.98,C_LEGIT_229127484,148497.59,242143.29,0,0,L04_00787,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,162,141,4,5,NORMAL,0.15
L04_003895,408,TRANSFER,79598.85,C9433116,530658.98,451060.13,C_LEGIT_537731937,107685.76,187284.61,0,0,L04_00787,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,162,141,5,5,NORMAL,0.15
L04_003896,183,CASH_OUT,194963.97,C1109770069,1306659.86,1111695.89,C_LEGIT_348483239,0.0,0.0,0,0,L04_00788,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,42,141,1,5,NORMAL,0.1492
L04_003897,216,PAYMENT,166754.38,C1109770069,1111695.89,944941.51,C_LEGIT_347083742,0.0,0.0,0,0,L04_00788,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,42,141,2,5,NORMAL,0.15
L04_003898,256,TRANSFER,47475.5,C1109770069,944941.51,897466.01,C_LEGIT_164201637,71842.28,119317.78,0,0,L04_00788,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,42,141,3,5,NORMAL,0.0502
L04_003899,287,TRANSFER,112865.82,C1109770069,897466.01,784600.19,C_LEGIT_203914617,73387.37,186253.19,0,0,L04_00788,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,42,141,4,5,NORMAL,0.1258
L04_003900,314,CASH_OUT,117690.03,C1109770069,784600.19,666910.16,C_LEGIT_170270242,0.0,0.0,0,0,L04_00788,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,42,141,5,5,NORMAL,0.15
L04_003901,401,PAYMENT,105394.2,C1947519171,702628.02,597233.82,C_LEGIT_911644547,0.0,0.0,0,0,L04_00789,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,265,136,1,5,NORMAL,0.15
L04_003902,432,PAYMENT,89585.07,C1947519171,597233.82,507648.75,C_LEGIT_755253350,0.0,0.0,0,0,L04_00789,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,265,136,2,5,NORMAL,0.15
L04_003903,464,CASH_OUT,76147.31,C1947519171,507648.75,431501.44,C_LEGIT_981045431,0.0,0.0,0,0,L04_00789,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,265,136,3,5,NORMAL,0.15
L04_003904,482,CASH_OUT,64725.22,C1947519171,431501.44,366776.22,C_LEGIT_927070672,0.0,0.0,0,0,L04_00789,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,265,136,4,5,NORMAL,0.15
L04_003905,529,TRANSFER,55016.43,C1947519171,366776.22,311759.79,C_LEGIT_541749176,33241.77,88258.2,0,0,L04_00789,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,265,136,5,5,NORMAL,0.15
L04_003906,280,CASH_OUT,159837.86,C1437055721,1140059.67,980221.81,C_LEGIT_814272051,0.0,0.0,0,0,L04_00790,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,213,67,1,5,NORMAL,0.1402
L04_003907,311,CASH_OUT,147033.27,C1437055721,980221.81,833188.54,C_LEGIT_121097715,0.0,0.0,0,0,L04_00790,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,213,67,2,5,NORMAL,0.15
L04_003908,350,PAYMENT,35085.49,C1437055721,833188.54,798103.05,C_LEGIT_996618761,0.0,0.0,0,0,L04_00790,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,213,67,3,5,NORMAL,0.0421
L04_003909,369,TRANSFER,119715.46,C1437055721,798103.05,678387.59,C_LEGIT_652541676,192381.25,312096.71,0,0,L04_00790,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,213,67,4,5,NORMAL,0.15
L04_003910,394,CASH_OUT,101758.14,C1437055721,678387.59,576629.45,C_LEGIT_422461148,0.0,0.0,0,0,L04_00790,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,213,67,5,5,NORMAL,0.15
L04_003911,145,TRANSFER,125566.34,C1586450448,851935.06,726368.72,C_LEGIT_383833803,237111.75,362678.09,0,0,L04_00791,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,41,104,1,5,NORMAL,0.1474
L04_003912,173,TRANSFER,88015.66,C1586450448,726368.72,638353.06,C_LEGIT_966703959,105988.26,194003.92,0,0,L04_00791,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,41,104,2,5,NORMAL,0.1212
L04_003913,210,PAYMENT,95752.96,C1586450448,638353.06,542600.1,C_LEGIT_425667440,0.0,0.0,0,0,L04_00791,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,41,104,3,5,NORMAL,0.15
L04_003914,255,TRANSFER,55404.24,C1586450448,542600.1,487195.86,C_LEGIT_165051720,70307.65,125711.89,0,0,L04_00791,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,41,104,4,5,NORMAL,0.1021
L04_003915,271,CASH_OUT,73079.38,C1586450448,487195.86,414116.48,C_LEGIT_164948622,0.0,0.0,0,0,L04_00791,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,41,104,5,5,NORMAL,0.15
L04_003916,248,CASH_OUT,194596.06,C1016706248,1297307.07,1102711.01,C_LEGIT_506115749,0.0,0.0,0,0,L04_00792,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,139,109,1,5,NORMAL,0.15
L04_003917,283,PAYMENT,68924.57,C1016706248,1102711.01,1033786.44,C_LEGIT_463172935,0.0,0.0,0,0,L04_00792,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,139,109,2,5,NORMAL,0.0625
L04_003918,312,TRANSFER,53295.45,C1016706248,1033786.44,980490.99,C_LEGIT_743560529,69751.33,123046.78,0,0,L04_00792,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,139,109,3,5,NORMAL,0.0516
L04_003919,361,TRANSFER,147073.65,C1016706248,980490.99,833417.34,C_LEGIT_253290155,270890.05,417963.7,0,0,L04_00792,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,139,109,4,5,NORMAL,0.15
